CASENUM	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	EVENTNUM	VNUMBER1	AOI1	SOE	VNUMBER2	AOI2
201312422893	198.959194	1	6	69	8	2	1	2	12	12	1	1
201312422904	28.382196	1	1	15	8	2	1	1	55	68	5555	55
201312422904	28.382196	1	1	15	8	2	2	1	55	64	5555	55
201312422904	28.382196	1	1	15	8	2	3	1	10	33	9999	77
201312422904	28.382196	1	1	15	8	2	4	1	10	30	9999	77
201312422935	89.2145	1	5	8	8	2	1	1	12	12	2	63
201312422935	89.2145	1	5	8	8	2	2	1	55	63	5555	55
201312422935	89.2145	1	5	8	8	2	3	1	98	30	9999	77
201312422944	184.64202	1	6	51	8	2	1	1	55	64	5555	55
201312422944	184.64202	1	6	51	8	2	2	1	12	30	9999	77
201312422944	184.64202	1	6	51	8	2	3	1	12	14	2	7
201312422944	184.64202	1	6	51	8	2	4	1	98	43	9999	77
201312422948	204.39621	1	6	11	8	2	1	1	55	63	5555	55
201312422948	204.39621	1	6	11	8	2	2	1	1	25	9999	77
201312422948	204.39621	1	6	11	8	2	3	1	55	69	5555	55
201312422948	204.39621	1	6	11	8	2	4	1	55	64	5555	55
201312422948	204.39621	1	6	11	8	2	5	1	98	25	9999	77
201312422986	117.171572	1	5	47	8	2	1	1	55	68	5555	55
201312422986	117.171572	1	5	47	8	2	2	1	55	64	5555	55
201312422986	117.171572	1	5	47	8	2	3	1	1	30	9999	77
201312422988	86.51423	1	5	5	8	2	1	1	12	12	2	6
201312423028	90.84276	1	5	11	8	2	1	1	55	64	5555	55
201312423028	90.84276	1	5	11	8	2	2	1	12	25	9999	77
201312423028	90.84276	1	5	11	8	2	3	2	55	64	5555	55
201312423028	90.84276	1	5	11	8	2	4	2	12	25	9999	77
201312423028	90.84276	1	5	11	8	2	5	1	55	69	5555	55
201312423028	90.84276	1	5	11	8	2	6	1	6	12	2	98
201312423098	208.213495	1	6	22	8	2	1	1	55	71	9999	77
201312423098	208.213495	1	6	22	8	2	2	1	12	19	9999	77
201313063871	97.18008	3	5	13	9	8	1	1	62	12	2	12
201313063939	91.1525	3	5	5	9	8	1	1	12	12	2	9
201313063944	211.09	3	6	5	9	8	1	1	55	63	5555	55
201313063944	211.09	3	6	5	9	8	2	1	1	14	2	7
201313063944	211.09	3	6	5	9	8	3	1	55	69	5555	55
201313063944	211.09	3	6	5	9	8	4	1	55	68	5555	55
201313063944	211.09	3	6	5	9	8	5	1	55	64	5555	55
201313063944	211.09	3	6	5	9	8	6	1	12	30	9999	77
201313063963	91.1525	3	5	7	9	8	1	1	12	12	2	82
201313063971	24.29502	3	1	13	9	8	1	2	12	12	1	82
201313063971	24.29502	3	1	13	9	8	2	1	55	63	5555	55
201313063971	24.29502	3	1	13	9	8	3	1	12	46	9999	77
201313064003	19.19	3	3	3	9	8	1	1	55	63	5555	55
201313064003	19.19	3	3	3	9	8	2	1	12	31	9999	77
201313064003	19.19	3	3	3	9	8	3	1	98	35	9999	77
201313064006	62.3675	3	2	1	9	8	1	1	9	12	2	82
201313064028	211.09	3	6	3	9	8	1	2	11	12	1	1
201313064183	4.7975	3	1	5	9	8	1	1	12	12	2	11
201313064183	4.7975	3	1	5	9	8	2	1	12	12	3	7
201313064201	19.19	3	3	3	9	8	1	1	12	12	2	11
201313064207	350.2175	3	4	3	9	8	1	1	82	12	2	62
201313064218	4.7975	3	1	3	9	8	1	1	55	64	5555	55
201313064218	4.7975	3	1	3	9	8	2	1	12	30	9999	77
201313064222	62.3675	3	2	3	9	8	1	1	12	12	2	5
201313064265	62.3675	3	2	2	9	8	1	1	62	12	2	1
201313064265	62.3675	3	2	2	9	8	2	1	55	64	5555	55
201313064265	62.3675	3	2	2	9	8	3	1	98	24	9999	77
201313064273	4.7975	3	1	2	9	8	1	1	55	68	5555	55
201313064273	4.7975	3	1	2	9	8	2	1	62	12	2	8
201313064273	4.7975	3	1	2	9	8	3	1	12	12	3	12
201313064273	4.7975	3	1	2	9	8	4	1	55	63	5555	55
201313064273	4.7975	3	1	2	9	8	5	1	98	24	9999	77
201313064273	4.7975	3	1	2	9	8	6	3	55	64	5555	55
201313064273	4.7975	3	1	2	9	8	7	3	12	24	9999	77
201313064307	211.09	3	6	1	9	8	1	1	12	12	2	6
201313064307	211.09	3	6	1	9	8	2	2	12	12	3	6
201313064325	91.1525	3	5	1	9	8	1	1	12	12	2	9
201313064325	91.1525	3	5	1	9	8	2	2	98	25	9999	77
201313064325	91.1525	3	5	1	9	8	3	1	98	12	3	11
201313064325	91.1525	3	5	1	9	8	4	1	98	25	9999	77
201313064352	340.13028	3	4	13	9	8	1	1	55	63	5555	55
201313064352	340.13028	3	4	13	9	8	2	1	3	30	9999	77
201313064352	340.13028	3	4	13	9	8	3	1	4	40	9999	77
201313064355	97.18008	3	5	13	9	8	1	2	12	12	1	7
201313064356	218.65518	3	6	13	9	8	1	2	12	12	1	11
201313064431	211.09	3	6	2	9	8	1	1	55	63	5555	55
201313064431	211.09	3	6	2	9	8	2	1	12	33	9999	77
201313064452	350.2175	3	4	5	9	8	1	1	55	63	5555	55
201313064452	350.2175	3	4	5	9	8	2	1	12	18	9999	77
201313064466	19.19	3	3	5	9	8	1	1	12	12	2	6
201313064466	19.19	3	3	5	9	8	2	2	12	12	3	6
201313064499	211.09	3	6	7	9	8	1	1	12	12	2	62
201313064499	211.09	3	6	7	9	8	2	1	55	68	5555	55
201313064499	211.09	3	6	7	9	8	3	1	82	12	3	12
201313064499	211.09	3	6	7	9	8	4	2	55	68	5555	55
201313064499	211.09	3	6	7	9	8	5	2	12	12	3	9
201313064511	350.2175	3	4	7	9	8	1	1	12	12	2	6
201313064573	4.7975	3	1	1	9	8	1	1	55	63	5555	55
201313064573	4.7975	3	1	1	9	8	2	1	1	42	9999	77
201313064573	4.7975	3	1	1	9	8	3	1	98	42	9999	77
201313064649	91.1525	3	5	2	9	8	1	1	12	12	2	6
201313064649	91.1525	3	5	2	9	8	2	2	12	12	3	6
201313064650	19.19	3	3	2	9	8	1	1	12	12	2	6
201313064656	4.7975	3	1	2	9	8	1	1	12	12	2	62
201313064731	19.19	3	3	4	9	8	1	1	12	8	9999	77
201313064733	91.1525	3	5	4	9	8	1	1	55	68	5555	55
201313064733	91.1525	3	5	4	9	8	2	1	11	12	2	9
201313064746	350.2175	3	4	4	9	8	1	1	63	12	2	63
201313064747	4.7975	3	1	4	9	8	1	1	12	12	2	83
201313064758	62.3675	3	2	4	9	8	1	1	12	12	2	6
201313064847	350.2175	3	4	3	9	8	1	1	1	12	2	11
201313064888	86.645053	3	5	8	9	8	1	1	12	12	2	11
201313064900	211.09	3	6	4	9	8	1	1	12	12	2	9
201313064900	211.09	3	6	4	9	8	2	2	55	63	5555	55
201313064900	211.09	3	6	4	9	8	3	2	98	46	9999	77
201313064932	211.09	3	6	1	9	8	1	1	12	12	2	6
201313064932	211.09	3	6	1	9	8	2	2	12	12	3	6
201313064948	4.7975	3	1	4	9	8	1	1	12	12	2	6
201313064948	4.7975	3	1	4	9	8	2	2	12	12	3	6
201313064948	4.7975	3	1	4	9	8	3	2	98	12	4	81
201313064948	4.7975	3	1	4	9	8	4	2	98	12	5	62
201313064971	24.29502	3	3	13	9	8	1	1	10	8	9999	77
201313064978	97.18008	3	5	13	9	8	1	1	12	12	2	62
201313065017	91.1525	3	5	3	9	8	1	1	12	12	2	1
201313065020	19.19	3	3	3	9	8	1	1	12	8	9999	77
201313065021	19.19	3	3	5	9	8	1	1	12	8	9999	77
201313065029	4.7975	3	1	5	9	8	1	1	55	64	5555	55
201313065029	4.7975	3	1	5	9	8	2	1	11	33	9999	77
201313065029	4.7975	3	1	5	9	8	3	1	0	1	9999	77
201313065076	91.1525	3	5	5	9	8	1	1	55	68	5555	55
201313065076	91.1525	3	5	5	9	8	2	1	55	64	5555	55
201313065076	91.1525	3	5	5	9	8	3	1	12	43	9999	77
201313065098	62.3675	3	2	1	9	8	1	1	12	12	2	6
201313065114	4.7975	3	1	2	9	8	1	1	12	12	2	63
201313065114	4.7975	3	1	2	9	8	2	2	55	64	5555	55
201313065114	4.7975	3	1	2	9	8	3	2	12	25	9999	77
201313065114	4.7975	3	1	2	9	8	4	1	98	12	3	83
201313065114	4.7975	3	1	2	9	8	5	1	98	12	4	83
201313065114	4.7975	3	1	2	9	8	6	1	98	12	5	1
201313065114	4.7975	3	1	2	9	8	7	5	12	12	6	1
201313065114	4.7975	3	1	2	9	8	8	1	98	12	6	98
201313065114	4.7975	3	1	2	9	8	9	6	55	64	5555	55
201313065114	4.7975	3	1	2	9	8	10	6	12	25	9999	77
201313065138	211.09	3	6	2	9	8	1	1	12	12	2	6
201313065138	211.09	3	6	2	9	8	2	2	12	12	3	6
201313065159	4.7975	3	1	5	9	8	1	1	55	63	5555	55
201313065159	4.7975	3	1	5	9	8	2	1	1	42	9999	77
201313065159	4.7975	3	1	5	9	8	3	1	98	42	9999	77
201313065159	4.7975	3	1	5	9	8	4	1	55	69	5555	55
201313065159	4.7975	3	1	5	9	8	5	1	0	1	9999	77
201313065159	4.7975	3	1	5	9	8	6	1	0	2	9999	77
201313065204	4.7975	3	1	7	9	8	1	3	12	12	2	6
201313065204	4.7975	3	1	7	9	8	2	2	12	12	1	6
201313065208	211.09	3	6	5	9	8	1	1	12	12	2	6
201313065227	218.65518	3	6	13	9	8	1	1	12	12	2	63
201313065233	340.13028	3	4	13	9	8	1	1	12	12	2	6
201313065238	4.7975	3	1	3	9	8	1	1	12	12	2	6
201313065240	48.59004	3	2	13	9	8	1	1	9	12	2	3
201313065252	211.09	3	6	3	9	8	1	1	55	68	5555	55
201313065252	211.09	3	6	3	9	8	2	1	55	64	5555	55
201313065252	211.09	3	6	3	9	8	3	1	12	30	9999	77
201313065304	62.3675	3	2	2	9	8	1	1	12	12	2	5
201313065380	4.7975	3	1	6	9	8	1	1	12	12	2	3
201313065380	4.7975	3	1	6	9	8	2	1	55	63	5555	55
201313065380	4.7975	3	1	6	9	8	3	1	98	30	9999	77
201313065380	4.7975	3	1	6	9	8	4	2	55	64	5555	55
201313065380	4.7975	3	1	6	9	8	5	2	98	30	9999	77
201313065380	4.7975	3	1	6	9	8	6	1	98	42	9999	77
201313065380	4.7975	3	1	6	9	8	7	2	98	42	9999	77
201313065388	350.2175	3	4	6	9	8	1	1	55	64	5555	55
201313065388	350.2175	3	4	6	9	8	2	1	10	33	9999	77
201313065389	4.7975	3	1	6	9	8	1	1	55	68	5555	55
201313065389	4.7975	3	1	6	9	8	2	1	55	64	5555	55
201313065389	4.7975	3	1	6	9	8	3	1	98	35	9999	77
201313065389	4.7975	3	1	6	9	8	4	1	0	1	9999	77
201313065413	350.2175	3	4	5	9	8	1	2	12	12	1	12
201313065413	350.2175	3	4	5	9	8	2	2	98	14	3	9
201313065437	91.1525	3	5	1	9	8	1	2	12	12	1	1
201313065485	19.19	3	3	3	9	8	1	1	98	8	9999	77
201313065531	4.7975	3	1	2	9	8	1	1	12	12	2	6
201313065531	4.7975	3	1	2	9	8	2	1	9	12	3	3
201313065534	4.7975	3	1	2	9	8	1	1	55	64	5555	55
201313065534	4.7975	3	1	2	9	8	2	1	12	24	9999	77
201313065543	91.1525	3	5	7	9	8	1	1	55	63	5555	55
201313065543	91.1525	3	5	7	9	8	2	1	12	42	9999	77
201313065582	4.7975	3	1	3	9	8	1	1	55	64	5555	55
201313065582	4.7975	3	1	3	9	8	2	1	11	30	9999	77
201313065604	4.7975	3	1	4	9	8	1	1	11	12	2	4
201313065604	4.7975	3	1	4	9	8	2	1	82	18	9999	77
201313065604	4.7975	3	1	4	9	8	3	1	55	63	5555	55
201313065604	4.7975	3	1	4	9	8	4	1	98	33	9999	77
201313065604	4.7975	3	1	4	9	8	5	1	55	69	5555	55
201313065604	4.7975	3	1	4	9	8	6	1	12	14	3	12
201313065604	4.7975	3	1	4	9	8	7	1	19	8	9999	77
201313065616	48.59004	3	2	13	9	8	1	1	55	63	5555	55
201313065616	48.59004	3	2	13	9	8	2	1	81	42	9999	77
201313065616	48.59004	3	2	13	9	8	3	1	81	31	9999	77
201313065616	48.59004	3	2	13	9	8	4	1	3	42	9999	77
201313065616	48.59004	3	2	13	9	8	5	1	14	40	9999	77
201313065616	48.59004	3	2	13	9	8	6	1	2	42	9999	77
201313065622	24.29502	3	3	13	9	8	1	1	12	8	9999	77
201313065627	340.13028	3	4	13	9	8	1	1	12	12	2	4
201313065640	4.7975	3	1	7	9	8	1	1	55	63	5555	55
201313065640	4.7975	3	1	7	9	8	2	1	12	42	9999	77
201313065640	4.7975	3	1	7	9	8	3	1	0	2	9999	77
201313065645	91.1525	3	5	4	9	8	1	1	12	12	2	6
201313065679	211.09	3	6	1	9	8	1	1	55	63	5555	55
201313065679	211.09	3	6	1	9	8	2	1	12	42	9999	77
201313065708	211.09	3	6	2	9	8	1	1	55	64	5555	55
201313065708	211.09	3	6	2	9	8	2	1	12	24	9999	77
201313065738	350.2175	3	4	2	9	8	1	1	12	12	2	6
201313065759	91.1525	3	5	2	9	8	1	1	12	12	2	6
201313065769	19.19	3	3	4	9	8	1	1	12	8	9999	77
201313065788	19.19	3	3	7	9	8	1	1	55	63	5555	55
201313065788	19.19	3	3	7	9	8	2	1	12	42	9999	77
201313065806	212.674221	3	6	8	9	8	1	1	12	12	2	82
201313065836	350.2175	3	4	3	9	8	1	1	12	12	2	6
201313065846	97.18008	3	5	13	9	8	1	1	12	12	2	10
201313065846	97.18008	3	5	13	9	8	2	2	55	63	5555	55
201313065846	97.18008	3	5	13	9	8	3	2	98	33	9999	77
201313065857	4.7975	3	1	1	9	8	1	1	12	12	2	6
201313065857	4.7975	3	1	1	9	8	2	2	12	12	3	6
201313065857	4.7975	3	1	1	9	8	3	3	12	12	4	6
201313065868	4.7975	3	1	3	9	8	1	1	12	12	2	6
201313065868	4.7975	3	1	3	9	8	2	2	12	12	3	6
201313065976	350.2175	3	4	4	9	8	1	1	12	12	2	6
201313065997	351.525681	3	4	16	9	8	1	2	12	12	1	6
201313066032	91.1525	3	5	3	9	8	1	1	62	12	2	83
201313066032	91.1525	3	5	3	9	8	2	1	98	33	9999	77
201313066069	7.876823	3	1	8	9	8	1	1	12	12	2	10
201313066074	86.645053	3	5	8	9	8	1	2	12	12	1	62
201313066081	218.65518	3	6	13	9	8	1	1	12	12	2	1
201313066105	19.19	3	3	3	9	8	1	1	12	12	2	3
201313066123	4.7975	3	1	4	9	8	1	1	55	63	5555	55
201313066123	4.7975	3	1	4	9	8	2	1	12	24	9999	77
201313066123	4.7975	3	1	4	9	8	3	1	0	1	9999	77
201313066123	4.7975	3	1	4	9	8	4	1	55	69	5555	55
201313066123	4.7975	3	1	4	9	8	5	1	0	2	9999	77
201313066144	211.09	3	6	4	9	8	1	2	12	12	1	12
201313066186	62.3675	3	2	1	9	8	1	1	83	12	2	11
201313066186	62.3675	3	2	1	9	8	2	1	55	64	5555	55
201313066186	62.3675	3	2	1	9	8	3	1	98	26	9999	77
201313066189	91.1525	3	5	1	9	8	1	1	63	12	2	82
201313066189	91.1525	3	5	1	9	8	2	2	55	64	5555	55
201313066189	91.1525	3	5	1	9	8	3	2	98	26	9999	77
201313066189	91.1525	3	5	1	9	8	4	1	55	64	5555	55
201313066189	91.1525	3	5	1	9	8	5	1	98	26	9999	77
201313066193	350.2175	3	4	1	9	8	1	1	12	12	2	3
201313066194	211.09	3	6	2	9	8	1	1	82	12	2	63
201313066194	211.09	3	6	2	9	8	2	2	55	63	5555	55
201313066194	211.09	3	6	2	9	8	3	2	98	24	9999	77
201313066206	4.7975	3	1	2	9	8	1	1	55	64	5555	55
201313066206	4.7975	3	1	2	9	8	2	1	12	42	9999	77
201313066206	4.7975	3	1	2	9	8	3	1	12	42	9999	77
201313066216	4.7975	3	1	7	9	8	1	1	55	68	5555	55
201313066216	4.7975	3	1	7	9	8	2	1	2	12	2	12
201313066216	4.7975	3	1	7	9	8	3	2	98	30	9999	77
201313066235	24.29502	3	1	13	9	8	1	1	9	12	2	12
201313066263	19.19	3	3	5	9	8	1	1	12	8	9999	77
201313066278	91.1525	3	5	5	9	8	1	1	12	12	2	6
201313066278	91.1525	3	5	5	9	8	2	2	55	64	5555	55
201313066278	91.1525	3	5	5	9	8	3	2	12	24	9999	77
201313066317	19.19	3	3	4	9	8	1	1	6	8	9999	77
201313066317	19.19	3	3	4	9	8	2	1	6	14	2	9
201313066383	211.09	3	6	7	9	8	1	1	12	12	2	2
201313066397	211.09	3	6	1	9	8	1	1	12	12	2	6
201313066397	211.09	3	6	1	9	8	2	2	12	12	3	6
201313066425	4.7975	3	1	4	9	8	1	1	12	12	2	12
201313066446	350.2175	3	4	3	9	8	1	1	99	12	2	1
201313066480	350.2175	3	4	5	9	8	1	1	12	11	9999	77
201313066498	350.2175	3	4	7	9	8	1	1	55	63	5555	55
201313066498	350.2175	3	4	7	9	8	2	1	5	14	2	10
201313066533	91.1525	3	5	2	9	8	1	1	12	12	2	6
201313066536	97.18008	3	5	13	9	8	1	1	12	12	2	9
201313066542	340.13028	3	4	13	9	8	1	1	12	12	2	6
201313066544	24.29502	3	3	13	9	8	1	1	12	8	9999	77
201313066546	218.65518	3	6	13	9	8	1	1	12	12	2	6
201313066555	19.19	3	3	2	9	8	1	1	12	12	2	6
201313066567	4.7975	3	1	2	9	8	1	1	55	64	5555	55
201313066567	4.7975	3	1	2	9	8	2	1	12	24	9999	77
201313066599	211.09	3	6	3	9	8	1	1	12	12	2	6
201313066599	211.09	3	6	3	9	8	2	2	12	12	3	6
201313066628	91.1525	3	5	4	9	8	1	1	12	12	2	6
201313066628	91.1525	3	5	4	9	8	2	2	12	12	3	6
201313066649	4.7975	3	1	5	9	8	1	1	55	64	5555	55
201313066649	4.7975	3	1	5	9	8	2	1	11	24	9999	77
201313066652	4.7975	3	1	5	9	8	1	2	12	12	1	9
201313066709	211.09	3	6	2	9	8	1	1	12	12	2	6
201313066709	211.09	3	6	2	9	8	2	2	12	12	3	6
201313066818	211.09	3	6	5	9	8	1	1	12	12	2	6
201313066839	24.29502	3	3	13	9	8	1	1	12	8	9999	77
201313066841	24.29502	3	1	13	9	8	1	1	1	12	2	10
201313066930	19.19	3	3	3	9	8	1	1	0	1	9999	77
201313066942	91.1525	3	5	3	9	8	1	1	11	12	2	1
201313066942	91.1525	3	5	3	9	8	2	1	12	14	3	6
201313066952	350.2175	3	4	3	9	8	1	1	12	12	2	12
201313066991	91.1525	3	5	7	9	8	1	1	55	64	5555	55
201313066991	91.1525	3	5	7	9	8	2	1	4	34	9999	77
201313067002	4.7975	3	1	4	9	8	1	1	55	65	5555	55
201313067002	4.7975	3	1	4	9	8	2	1	55	64	5555	55
201313067002	4.7975	3	1	4	9	8	3	1	55	69	5555	55
201313067002	4.7975	3	1	4	9	8	4	1	55	64	5555	55
201313067002	4.7975	3	1	4	9	8	5	1	12	43	9999	77
201313067070	19.19	3	3	4	9	8	1	1	55	63	5555	55
201313067070	19.19	3	3	4	9	8	2	1	98	33	9999	77
201313067071	350.2175	3	4	4	9	8	1	1	12	12	2	6
201313067071	350.2175	3	4	4	9	8	2	2	12	12	3	6
201313067078	211.09	3	6	4	9	8	1	2	12	12	1	83
201313067080	91.1525	3	5	1	9	8	1	1	12	12	2	6
201313067103	4.7975	3	1	4	9	8	1	1	12	12	3	6
201313067103	4.7975	3	1	4	9	8	2	1	12	12	2	62
201313067138	211.09	3	6	1	9	8	1	1	12	12	2	6
201313067162	19.19	3	3	2	9	8	1	1	0	5	9999	77
201313067189	4.7975	3	1	5	9	8	1	1	55	63	5555	55
201313067189	4.7975	3	1	5	9	8	2	1	2	33	9999	77
201313067189	4.7975	3	1	5	9	8	3	1	99	33	9999	77
201313067189	4.7975	3	1	5	9	8	4	1	99	46	9999	77
201313067189	4.7975	3	1	5	9	8	5	1	0	1	9999	77
201313067189	4.7975	3	1	5	9	8	6	1	99	25	9999	77
201313067239	62.3675	3	2	5	9	8	1	1	12	12	2	5
201313067252	19.19	3	3	5	9	8	1	1	12	12	2	6
201313067283	19.19	3	3	4	9	8	1	1	12	12	2	6
201313067311	19.19	3	3	3	9	8	1	1	12	12	2	11
201313067338	62.3675	3	2	1	9	8	1	1	11	12	2	5
201313067356	4.7975	3	1	7	9	8	1	1	55	63	5555	55
201313067356	4.7975	3	1	7	9	8	2	1	12	42	9999	77
201313067373	340.13028	3	4	13	9	8	1	1	12	12	2	6
201313067376	24.29502	3	3	13	9	8	1	1	12	12	2	4
201313067379	48.59004	3	2	13	9	8	1	1	12	12	2	62
201313067382	23.630469	3	3	8	9	8	1	1	12	12	2	6
201313067382	23.630469	3	3	8	9	8	2	2	55	63	5555	55
201313067382	23.630469	3	3	8	9	8	3	2	12	42	9999	77
201313067382	23.630469	3	3	8	9	8	4	1	12	12	3	6
201313067382	23.630469	3	3	8	9	8	5	3	12	12	4	6
201313067384	346.580212	3	4	8	9	8	1	1	1	12	2	11
201313067420	218.65518	3	6	13	9	8	1	1	55	63	5555	55
201313067420	218.65518	3	6	13	9	8	2	1	4	33	9999	77
201313067489	86.645053	3	5	8	9	8	1	1	55	68	5555	55
201313067489	86.645053	3	5	8	9	8	2	1	11	12	2	11
201313067489	86.645053	3	5	8	9	8	3	1	55	68	5555	55
201313067489	86.645053	3	5	8	9	8	4	1	55	63	5555	55
201313067489	86.645053	3	5	8	9	8	5	1	55	69	5555	55
201313067489	86.645053	3	5	8	9	8	6	1	55	68	5555	55
201313067489	86.645053	3	5	8	9	8	7	1	55	64	5555	55
201313067489	86.645053	3	5	8	9	8	8	1	12	42	9999	77
201313067489	86.645053	3	5	8	9	8	9	1	12	42	9999	77
201313067525	91.1525	3	5	4	9	8	1	1	55	64	5555	55
201313067525	91.1525	3	5	4	9	8	2	1	12	43	9999	77
201313067525	91.1525	3	5	4	9	8	3	1	12	43	9999	77
201313067525	91.1525	3	5	4	9	8	4	1	12	12	2	7
201313067525	91.1525	3	5	4	9	8	5	1	12	24	9999	77
201313067560	91.1525	3	5	2	9	8	1	1	11	12	2	1
201313067616	350.2175	3	4	5	9	8	1	1	12	12	2	6
201313067625	97.18008	3	5	13	9	8	1	1	12	12	2	11
201313067625	97.18008	3	5	13	9	8	2	2	11	12	3	12
201313067626	91.1525	3	5	5	9	8	1	1	8	12	2	8
201313067626	91.1525	3	5	5	9	8	2	1	98	24	9999	77
201313067635	24.29502	3	3	13	9	8	1	1	12	8	9999	77
201313067655	4.7975	3	1	5	9	8	1	2	11	12	1	12
201313067659	340.13028	3	4	13	9	8	1	1	1	12	2	12
201313067661	218.65518	3	6	13	9	8	1	2	12	12	1	83
201313067664	97.18008	3	5	13	9	8	1	1	12	12	2	6
201313067668	24.29502	3	1	13	9	8	1	2	12	12	1	82
201313067670	24.29502	3	3	13	9	8	1	1	55	63	5555	55
201313067670	24.29502	3	3	13	9	8	2	1	1	33	9999	77
201313067670	24.29502	3	3	13	9	8	3	1	11	12	2	2
201313067670	24.29502	3	3	13	9	8	4	1	12	12	3	5
201313067693	91.1525	3	5	1	9	8	1	1	55	61	5555	55
201313067693	91.1525	3	5	1	9	8	2	1	55	64	5555	55
201313067693	91.1525	3	5	1	9	8	3	1	0	1	9999	77
201313067709	4.7975	3	1	4	9	8	1	1	11	12	2	10
201313067711	211.09	3	6	1	9	8	1	1	12	12	2	6
201313067712	4.7975	3	1	4	9	8	1	1	12	12	2	12
201313067712	4.7975	3	1	4	9	8	2	1	0	2	9999	77
201313067745	4.7975	3	1	3	9	8	1	1	55	64	5555	55
201313067745	4.7975	3	1	3	9	8	2	1	3	42	9999	77
201313067767	91.1525	3	5	3	9	8	1	1	12	12	2	10
201313067775	350.2175	3	4	3	9	8	1	1	12	12	2	6
201313067794	19.19	3	3	7	9	8	1	1	12	8	9999	77
201313067809	19.19	3	3	3	9	8	1	2	12	12	1	2
201313067822	4.7975	3	1	2	9	8	1	1	55	63	5555	55
201313067822	4.7975	3	1	2	9	8	2	1	12	24	9999	77
201313067822	4.7975	3	1	2	9	8	3	1	98	41	9999	77
201313067822	4.7975	3	1	2	9	8	4	1	12	42	9999	77
201313067847	19.19	3	3	4	9	8	1	1	11	8	9999	77
201313067862	350.2175	3	4	4	9	8	1	1	55	64	5555	55
201313067862	350.2175	3	4	4	9	8	2	1	99	14	2	63
201313067874	211.09	3	6	7	9	8	1	1	55	63	5555	55
201313067874	211.09	3	6	7	9	8	2	1	12	30	9999	77
201313067974	211.09	3	6	2	9	8	1	1	55	63	5555	55
201313067974	211.09	3	6	2	9	8	2	1	12	24	9999	77
201313067982	19.19	3	3	2	9	8	1	1	0	1	9999	77
201313067988	4.7975	3	1	2	9	8	1	1	12	12	2	6
201313067991	62.3675	3	2	2	9	8	1	1	12	12	2	6
201313067991	62.3675	3	2	2	9	8	2	2	12	12	3	6
201313068023	4.7975	3	1	2	9	8	1	1	12	12	2	6
201313068034	4.7975	3	1	2	9	8	1	1	55	63	5555	55
201313068034	4.7975	3	1	2	9	8	2	1	12	42	9999	77
201313068034	4.7975	3	1	2	9	8	3	1	98	42	9999	77
201313068036	350.2175	3	4	2	9	8	1	1	99	12	2	82
201313068037	4.7975	3	1	2	9	8	1	2	12	12	1	10
201313068052	4.7975	3	1	2	9	8	1	1	12	12	2	5
201313068052	4.7975	3	1	2	9	8	2	2	0	1	9999	77
201313068063	4.7975	3	1	2	9	8	1	1	6	12	2	5
201313068063	4.7975	3	1	2	9	8	2	1	55	64	5555	55
201313068063	4.7975	3	1	2	9	8	3	1	12	24	9999	77
201313068063	4.7975	3	1	2	9	8	4	3	81	12	2	98
201313068082	91.1525	3	5	2	9	8	1	1	55	64	5555	55
201313068082	91.1525	3	5	2	9	8	2	1	11	26	9999	77
201313068082	91.1525	3	5	2	9	8	3	1	55	69	5555	55
201313068082	91.1525	3	5	2	9	8	4	1	55	63	5555	55
