CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MTM_CRSH
201315467874	0	1	20.0536	3	3	1	41	7	0
201315468090	0	1	20.0536	3	3	1	41	7	99
201315468118	0	1	20.0536	3	3	2	41	7	2
201315468148	0	1	20.0536	3	3	1	41	7	0
201315468309	0	1	20.0536	3	3	1	41	7	0
201315468348	0	1	20.0536	3	3	1	41	7	0
201315468366	0	1	20.0536	3	3	1	41	7	9
201315468393	0	1	20.0536	3	3	1	41	7	0
201315468446	0	1	20.0536	3	3	1	41	7	1
201315468446	0	1	20.0536	3	3	1	41	7	2
201315468446	0	1	20.0536	3	3	1	41	7	12
201315468483	0	1	20.0536	3	3	1	41	7	2
201315468507	0	1	20.0536	3	3	1	41	7	1
201315468574	0	1	20.0536	3	3	1	41	7	0
201315468588	0	1	20.0536	3	3	1	41	7	0
201315468760	0	1	20.0536	3	3	1	41	7	1
201315468772	0	1	20.0536	3	3	1	41	7	2
201315468975	0	1	20.0536	3	3	1	41	7	98
201315469001	0	1	20.0536	3	3	1	41	7	1
201315469074	0	1	20.0536	3	3	1	41	7	2
201315469097	0	1	20.0536	3	3	1	41	7	1
201315469097	0	1	20.0536	3	3	1	41	7	2
201315469097	0	2	20.0536	3	3	1	41	7	1
201315469097	0	2	20.0536	3	3	1	41	7	2
201315469140	0	1	20.0536	3	3	1	41	7	2
201315469205	0	1	20.0536	3	3	1	41	7	2
201315469229	0	1	20.0536	3	3	1	41	7	0
201315469491	0	1	20.0536	3	3	1	41	7	1
201315469537	0	1	20.0536	3	3	2	41	7	0
201315469595	0	1	20.0536	3	3	1	41	7	9
201315469598	0	1	20.0536	3	3	1	41	7	0
201315469598	0	2	20.0536	3	3	1	41	7	0
201315469598	0	3	20.0536	3	3	1	41	7	0
201315469598	0	4	20.0536	3	3	1	41	7	0
201315469725	0	1	20.0536	3	3	2	41	7	1
201315469793	0	1	20.0536	3	3	1	41	7	21
201315469994	0	1	20.0536	3	3	1	41	7	0
201315470015	0	1	20.0536	3	3	3	41	7	0
201315470080	0	1	20.0536	3	3	2	41	7	0
201315470134	0	1	20.0536	3	3	1	41	7	2
201315470134	0	1	20.0536	3	3	1	41	7	12
201315470295	0	1	20.0536	3	3	1	41	7	0
201315470434	0	1	20.0536	3	3	1	41	7	0
201315470511	0	1	20.0536	3	3	1	41	7	1
201315470570	0	1	20.0536	3	3	1	41	7	2
201315470648	0	1	20.0536	3	3	1	41	7	2
201315470648	0	1	20.0536	3	3	1	41	7	9
201315470648	0	1	20.0536	3	3	1	41	7	12
201315470713	0	1	20.0536	3	3	1	41	7	0
201315470867	0	1	20.0536	3	3	2	41	7	0
201315470883	0	1	20.0536	3	3	2	41	7	0
201315470936	0	1	20.0536	3	3	1	41	7	12
201315471035	0	1	20.0536	3	3	1	41	7	0
201315471197	0	1	20.0536	3	3	1	41	7	0
201315471243	0	1	20.0536	3	3	2	41	7	4
201315471292	0	1	20.0536	3	3	2	41	7	2
201315471318	0	1	20.0536	3	3	1	41	7	1
201315471318	0	2	20.0536	3	3	1	41	7	1
201315471338	0	1	20.0536	3	3	1	41	7	9
201315471432	0	1	20.0536	3	3	1	41	7	2
201315471512	0	1	20.0536	3	3	1	41	7	2
201315471512	0	1	20.0536	3	3	1	41	7	7
201315471568	0	1	20.0536	3	3	1	41	7	12
201315471594	0	1	20.0536	3	3	1	41	7	0
201315471649	0	1	20.0536	3	3	1	41	7	1
201315471894	0	1	20.0536	3	3	1	41	7	2
201315472004	0	1	20.0536	3	3	1	41	7	9
201315472004	0	1	20.0536	3	3	1	41	7	19
201315472161	0	1	20.0536	3	3	2	41	7	0
201315472277	0	1	20.0536	3	3	2	41	7	19
201315472429	0	1	20.0536	3	3	1	41	7	2
201315472462	0	1	20.0536	3	3	1	41	7	2
201315472462	0	1	20.0536	3	3	1	41	7	19
201315472496	0	1	20.0536	3	3	1	41	7	0
201315472644	0	1	20.0536	3	3	1	41	7	3
201315472727	0	1	20.0536	3	3	2	41	7	1
201315472808	0	1	20.0536	3	3	1	41	7	0
201315472822	0	1	20.0536	3	3	1	41	7	2
201315472822	0	1	20.0536	3	3	1	41	7	19
201315472829	0	1	20.0536	3	3	1	41	7	2
201315472979	0	1	20.0536	3	3	1	41	7	0
201315472979	0	2	20.0536	3	3	1	41	7	0
201315473035	0	1	20.0536	3	3	1	41	7	0
201315473194	0	1	20.0536	3	3	1	41	7	1
201315473233	0	1	20.0536	3	3	2	41	7	2
201315473279	0	1	20.0536	3	3	1	41	7	4
201315473309	0	1	20.0536	3	3	1	41	7	99
201315473330	0	1	20.0536	3	3	1	41	7	0
201315473356	0	1	20.0536	3	3	1	41	7	0
201315473553	0	1	20.0536	3	3	1	41	7	2
201315473591	0	1	20.0536	3	3	1	41	7	0
201315473640	0	1	20.0536	3	3	1	41	7	1
201315473640	0	1	20.0536	3	3	1	41	7	2
201315473640	0	1	20.0536	3	3	1	41	7	3
201315473753	0	1	20.0536	3	3	2	41	7	2
201315473844	0	1	20.0536	3	3	2	41	7	13
201315473844	0	1	20.0536	3	3	2	41	7	19
201315473977	0	1	20.0536	3	3	1	41	7	0
201315474007	0	1	20.0536	3	3	1	41	7	99
201315474039	0	1	20.0536	3	3	2	41	7	0
201315474070	0	1	20.0536	3	3	1	41	7	3
201315474109	0	1	20.0536	3	3	3	41	7	2
201315474157	0	1	20.0536	3	3	1	41	7	0
201315474177	0	1	20.0536	3	3	1	41	7	0
201315474220	0	1	20.0536	3	3	2	41	7	3
201315474234	0	1	20.0536	3	3	2	41	7	0
201315474313	0	1	20.0536	3	3	1	41	7	8
201315474397	0	1	20.0536	3	3	1	41	7	99
201315474448	0	1	20.0536	3	3	1	41	7	2
201316100084	0	1	24.443	3	3	2	43	9	0
201316100317	0	1	24.443	3	3	1	43	9	12
201316100455	0	1	57.347067	3	3	10	43	9	0
201316100599	0	1	24.443	3	3	1	43	9	0
201316100801	0	1	24.443	3	3	1	43	9	2
201316101285	0	1	354.4235	3	4	1	43	9	0
201316101928	0	1	24.443	3	3	1	43	9	99
201316102074	0	1	24.443	3	3	1	43	9	1
201316102713	0	1	24.443	3	3	1	43	9	2
201316102713	0	2	24.443	3	3	1	43	9	2
201316102964	0	1	24.443	3	3	1	43	9	4
201316102964	0	1	24.443	3	3	1	43	9	19
201316103513	0	1	24.443	3	3	4	43	9	2
201316103513	0	1	24.443	3	3	4	43	9	3
201316103934	0	1	24.443	3	3	1	43	9	0
201316103998	0	1	24.443	3	3	1	43	9	3
201316105458	0	1	24.443	3	3	1	43	9	0
201316106285	0	1	24.443	3	3	3	43	9	0
201316106285	0	2	24.443	3	3	3	43	9	0
201316106932	0	1	24.443	3	3	1	43	9	0
201316108060	0	1	24.443	3	3	1	43	9	19
201316108224	0	1	41.417319	3	3	6	43	9	0
201316108423	0	1	354.4235	3	4	1	43	9	0
201316108682	0	1	24.443	3	3	4	43	9	9
201316108682	0	1	24.443	3	3	4	43	9	19
201316191178	0	1	24.443	3	3	2	43	9	0
201316191327	0	1	24.443	3	3	1	43	9	0
201316191503	0	1	24.443	3	3	1	43	9	0
201316192316	0	1	24.443	3	3	1	43	9	3
201316192753	0	1	24.443	3	3	1	43	9	1
201316193511	0	1	24.443	3	3	1	43	9	0
201316193511	0	2	24.443	3	3	1	43	9	0
201316194188	0	1	24.443	3	3	1	43	9	0
201316194209	0	1	24.443	3	3	1	43	9	0
201316194270	0	1	24.443	3	3	1	43	9	0
201316194476	0	1	354.4235	3	4	1	43	9	0
201316195890	0	1	24.443	3	3	1	43	9	2
201316195930	0	1	24.443	3	3	1	43	9	21
201316196506	0	1	41.417319	3	3	6	43	9	3
201316196715	0	1	24.443	3	3	1	43	9	2
201316197236	0	1	24.443	3	3	2	43	9	7
201316197358	0	1	24.443	3	3	1	43	9	2
201316197529	0	1	24.443	3	3	1	43	9	0
201316197633	0	1	24.443	3	3	2	43	9	0
201316198180	0	1	24.443	3	3	1	43	9	0
201316198901	0	1	57.347067	3	3	10	43	9	0
201316199852	0	1	24.443	3	3	2	43	9	0
201316500341	0	1	20.2124	3	3	2	45	8	0
201316500576	0	1	20.2124	3	3	1	45	8	0
201316500719	0	1	20.2124	3	3	1	45	8	7
201316501429	0	1	20.2124	3	3	1	45	8	4
201316502016	0	1	20.2124	3	3	1	45	8	1
201316502341	0	1	20.2124	3	3	3	45	8	1
201316502783	0	1	20.2124	3	3	1	45	8	2
201316502783	0	1	20.2124	3	3	1	45	8	3
201316503130	0	1	10.1062	3	1	2	45	8	21
201316503130	0	2	10.1062	3	1	2	45	8	21
201316503288	0	1	20.2124	3	3	2	45	8	2
201316503385	0	1	20.2124	3	3	1	45	8	2
201316503385	0	1	20.2124	3	3	1	45	8	12
201316503385	0	2	20.2124	3	3	1	45	8	2
201316503385	0	2	20.2124	3	3	1	45	8	12
201316503753	0	1	20.2124	3	3	1	45	8	9
201316503859	0	1	353.717	3	4	1	45	8	2
201316503974	0	1	20.2124	3	3	1	45	8	2
201316503974	0	1	20.2124	3	3	1	45	8	3
201316504031	0	1	20.2124	3	3	2	45	8	19
201316504508	0	1	20.2124	3	3	1	45	8	0
201316504894	0	1	20.2124	3	3	1	45	8	0
201316504921	0	1	20.2124	3	3	1	45	8	9
201316505058	0	1	20.2124	3	3	1	45	8	1
201316505292	0	1	20.2124	3	3	1	45	8	1
201316505601	0	1	20.2124	3	3	1	45	8	0
201316505707	0	1	20.2124	3	3	1	45	8	99
201316505906	0	1	20.2124	3	3	1	45	8	19
201316507053	0	1	20.2124	3	3	1	45	8	0
201316507238	0	1	20.2124	3	3	1	45	8	0
201316507295	0	1	20.2124	3	3	1	45	8	0
201316507826	0	1	20.2124	3	3	2	45	8	0
201316508119	0	1	20.2124	3	3	1	45	8	12
201316508279	0	1	20.2124	3	3	1	45	8	4
201316595637	0	1	20.2124	3	3	1	45	8	99
201316595688	0	1	20.2124	3	3	2	45	8	2
201316596368	0	1	20.2124	3	3	2	45	8	0
201316596943	0	1	20.2124	3	3	1	45	8	6
201316597352	0	1	20.2124	3	3	1	45	8	4
201316598068	0	1	20.2124	3	3	1	45	8	3
201316598265	0	1	20.2124	3	3	1	45	8	0
201316599222	0	1	20.2124	3	3	2	45	8	1
201316599338	0	1	20.2124	3	3	1	45	8	0
201316599507	0	1	20.2124	3	3	1	45	8	1
201316599811	0	1	20.2124	3	3	1	45	8	99
201316599813	0	1	20.2124	3	3	2	45	8	2
201317281761	0	1	51.964	3	3	1	48	9	2
201317281761	0	2	51.964	3	3	1	48	9	2
201317282019	0	1	51.964	3	3	3	48	9	1
201317282019	0	1	51.964	3	3	3	48	9	2
201317282036	0	1	51.964	3	3	4	48	9	0
201317282338	0	1	51.964	3	3	1	48	9	2
201317282338	0	1	51.964	3	3	1	48	9	9
201317282973	0	1	51.964	3	3	1	48	9	0
201317283323	0	1	51.964	3	3	1	48	9	12
201317283920	0	1	51.964	3	3	1	48	9	0
201317284140	0	1	51.964	3	3	1	48	9	99
201317284465	0	1	51.964	3	3	1	48	9	0
201317285004	0	1	51.964	3	3	4	48	9	2
201317285004	0	1	51.964	3	3	4	48	9	3
201317285282	0	1	51.964	3	3	4	48	9	2
201317285282	0	1	51.964	3	3	4	48	9	3
201317285373	0	1	51.964	3	2	1	48	9	8
201317285526	0	1	51.964	3	3	1	48	9	7
201317285526	0	1	51.964	3	3	1	48	9	19
201317285600	0	1	51.964	3	3	2	48	9	4
201317285642	0	1	51.964	3	3	4	48	9	2
201317285642	0	1	51.964	3	3	4	48	9	3
201317285803	0	1	51.964	3	3	3	48	9	7
201317285812	0	1	51.964	3	3	3	48	9	0
201317286165	0	1	51.964	3	3	4	48	9	7
201317286299	0	1	51.964	3	3	1	48	9	2
201317286299	0	1	51.964	3	3	1	48	9	4
201317286409	0	1	51.964	3	3	1	48	9	2
201317286915	0	1	51.964	3	3	1	48	9	0
201317287153	0	1	51.964	3	3	1	48	9	2
201317287153	0	1	51.964	3	3	1	48	9	12
201317287352	0	1	51.964	3	3	3	48	9	1
201317287352	0	1	51.964	3	3	3	48	9	2
201317287352	0	1	51.964	3	3	3	48	9	19
201317287645	0	1	51.964	3	3	4	48	9	2
201317287645	0	1	51.964	3	3	4	48	9	3
201317287645	0	1	51.964	3	3	4	48	9	19
201317287649	0	1	51.964	3	3	4	48	9	0
201317682566	0	1	20.8552	3	3	1	49	7	2
201317682861	0	1	20.8552	3	3	1	49	7	0
201317682861	0	2	20.8552	3	3	1	49	7	0
201317683226	0	1	20.8552	3	3	1	49	7	0
201317683321	0	1	20.8552	3	3	1	49	7	0
201317683713	0	1	20.8552	3	3	1	49	7	1
201317683713	0	1	20.8552	3	3	1	49	7	2
201317684956	0	1	20.8552	3	3	3	49	7	1
201317684956	0	1	20.8552	3	3	3	49	7	2
201317685029	0	1	20.8552	3	3	1	49	7	0
201317685115	0	1	20.8552	3	3	1	49	7	2
201317685900	0	1	20.8552	3	3	1	49	7	2
201317686260	0	1	20.8552	3	3	1	49	7	2
201317686862	0	1	349.3246	3	4	1	49	7	21
201317687483	0	1	349.3246	3	4	1	49	7	0
201317687720	0	1	5.2138	3	1	1	49	7	0
201317688086	0	1	20.8552	3	3	1	49	7	10
201317688530	0	1	20.8552	3	3	1	49	7	0
201317688530	0	2	20.8552	3	3	1	49	7	0
201317688618	0	1	20.8552	3	3	1	49	7	1
201317688618	0	1	20.8552	3	3	1	49	7	2
201317688817	0	1	20.8552	3	3	3	49	7	1
201317689054	0	1	20.8552	3	3	1	49	7	1
201317689054	0	1	20.8552	3	3	1	49	7	2
201317689120	0	1	20.8552	3	3	1	49	7	2
201317689195	0	1	20.8552	3	3	1	49	7	0
201317689651	0	1	20.8552	3	3	1	49	7	0
201317689859	0	1	5.2138	3	1	1	49	7	0
201317690214	0	1	20.8552	3	3	1	49	7	2
201317690250	0	1	20.8552	3	3	1	49	7	2
201317690347	0	1	20.8552	3	3	1	49	7	99
201317690559	0	1	20.8552	3	3	1	49	7	0
201317691369	0	1	20.8552	3	3	1	49	7	2
201317692344	0	1	20.8552	3	3	1	49	7	3
201317692393	0	1	349.3246	3	4	1	49	7	0
201317693042	0	1	20.8552	3	3	3	49	7	4
201317693659	0	1	20.8552	3	3	1	49	7	0
201317693774	0	1	20.8552	3	3	1	49	7	2
201317693894	0	1	20.8552	3	3	1	49	7	2
201317693971	0	1	20.8552	3	3	1	49	7	2
201317694282	0	1	20.8552	3	3	1	49	7	2
201317694340	0	1	20.8552	3	3	1	49	7	0
201317694658	0	1	20.8552	3	3	3	49	7	2
201317695186	0	1	20.8552	3	3	1	49	7	0
201317695218	0	1	20.8552	3	3	1	49	7	2
201317695859	0	1	20.8552	3	3	1	49	7	1
201317695994	0	1	20.8552	3	3	1	49	7	0
201317696481	0	1	20.8552	3	3	1	49	7	0
201317697306	0	1	20.8552	3	3	1	49	7	1
201317697306	0	1	20.8552	3	3	1	49	7	2
201317697936	0	1	20.8552	3	3	1	49	7	0
201318443962	0	1	30	2	3	8	72	13	0
201318444442	0	1	30	2	3	8	72	13	0
201318444450	0	1	30	2	3	8	72	13	99
201318444683	0	1	30	2	3	8	72	13	0
201318445213	0	1	30	2	3	8	72	13	0
201318445213	0	2	30	2	3	8	72	13	0
201318445213	0	3	30	2	3	8	72	13	0
201318445686	0	1	30	2	3	8	72	13	0
201318446295	0	1	30	2	3	8	72	13	0
201318446854	0	1	30	2	3	8	72	13	0
201318447262	0	1	30	2	3	8	72	13	0
201318447398	0	1	30	2	3	8	72	13	0
201318447463	0	1	30	2	3	8	72	13	0
201318447750	0	1	30	2	3	8	72	13	0
201318447766	0	1	30	2	3	8	72	13	0
201318447785	0	1	30	2	3	8	72	13	4
201318447835	0	1	30	2	3	8	72	13	0
201318447849	0	1	30	2	3	8	72	13	0
201318447860	0	1	30	2	3	8	72	13	0
201318447908	0	1	30	2	3	8	72	13	4
201318447988	0	1	30	2	3	8	72	13	0
201318448049	0	1	30	2	3	8	72	13	12
201318448077	0	1	30	2	3	8	72	13	0
201318448094	0	1	30	2	3	8	72	13	12
201318448104	0	1	525	2	4	8	72	13	1
201318448160	0	1	30	2	3	8	72	13	2
201318448182	0	1	30	2	3	8	72	13	0
201318448202	0	1	30	2	3	8	72	13	1
201318448252	0	1	30	2	3	8	72	13	0
201318448460	0	1	30	2	3	8	72	13	0
201318448527	0	1	30	2	3	8	72	13	0
201318448573	0	1	30	2	3	8	72	13	1
201318448594	0	1	30	2	3	8	72	13	0
201318448667	0	1	30	2	3	8	72	13	1
201318448667	0	1	30	2	3	8	72	13	2
201318448667	0	2	30	2	3	8	72	13	1
201318448667	0	2	30	2	3	8	72	13	2
201318448790	0	1	30	2	3	8	72	13	0
201318448825	0	1	30	2	3	8	72	13	0
201318449080	0	1	30	2	3	8	72	13	99
201318449300	0	1	30	2	3	8	72	13	21
201318449324	0	1	525	2	4	8	72	13	0
201318449373	0	1	7.5	2	1	8	72	13	4
201318449571	0	1	30	2	3	8	72	13	0
201318449689	0	1	30	2	3	8	72	13	2
201318449689	0	1	30	2	3	8	72	13	3
201318450076	0	1	30	2	3	8	72	13	0
201318450426	0	1	30	2	3	8	72	13	0
201318450783	0	1	30	2	3	8	72	13	7
201318451029	0	1	30	2	3	8	72	13	0
201318451373	0	1	30	2	3	8	72	13	0
201318451645	0	1	90	2	2	8	72	13	99
201318451660	0	1	30	2	3	8	72	13	0
201318451723	0	1	525	2	4	8	72	13	0
201318451911	0	1	30	2	3	8	72	13	0
201318452076	0	1	30	2	3	8	72	13	2
201318452076	0	1	30	2	3	8	72	13	3
201318452076	0	1	30	2	3	8	72	13	6
201318452201	0	1	30	2	3	8	72	13	0
201318453133	0	1	30	2	3	8	72	13	0
201318453431	0	1	30	2	3	8	72	13	8
201318453681	0	1	30	2	3	8	72	13	0
201318454017	0	1	30	2	3	8	72	13	1
201318454267	0	1	30	2	3	8	72	13	2
201318454591	0	1	30	2	3	8	72	13	0
201318455171	0	1	30	2	3	8	72	13	99
201318910718	0	1	21.9612	2	3	1	73	5	0
201318910718	0	2	21.9612	2	3	1	73	5	0
201318910777	0	1	21.9612	2	3	2	73	5	2
201318912442	0	1	21.9612	2	3	1	73	5	9
201318913292	0	1	351.175561	2	4	10	73	5	12
201318913498	0	1	21.9612	2	3	2	73	5	6
201318913539	0	1	21.9612	2	3	2	73	5	1
201318913539	0	1	21.9612	2	3	2	73	5	2
201318913631	0	1	20.25163	2	3	5	73	5	0
201318913732	0	1	21.9612	2	3	2	73	5	2
201318913732	0	1	21.9612	2	3	2	73	5	6
201318914134	0	1	351.3792	2	4	1	73	5	0
201318914583	0	1	31.925051	2	3	10	73	5	1
201318915633	0	1	31.925051	2	3	10	73	5	0
201318915684	0	1	21.9612	2	3	2	73	5	9
201318915981	0	1	21.642927	2	3	9	73	5	0
201318916259	0	1	21.9612	2	3	1	73	5	0
201318916650	0	1	5.4903	2	1	1	73	5	0
201318916778	0	1	21.642927	2	3	9	73	5	0
201318916795	0	1	31.925051	2	3	10	73	5	2
201318917009	0	1	21.9612	2	3	2	73	5	2
201318917057	0	1	21.9612	2	3	2	73	5	0
201318917075	0	1	21.9612	2	3	3	73	5	0
201318917182	0	1	21.9612	2	3	2	73	5	1
201318917182	0	1	21.9612	2	3	2	73	5	2
201318917254	0	1	21.642927	2	3	9	73	5	0
201318917279	0	1	21.9612	2	3	2	73	5	9
201318917637	0	1	21.9612	2	3	2	73	5	1
201318917742	0	1	21.9612	2	3	1	73	5	1
201318917904	0	1	20.25163	2	3	5	73	5	21
201318917906	0	1	20.25163	2	3	5	73	5	9
201318918178	0	1	31.925051	2	3	10	73	5	1
201318918504	0	1	20.25163	2	3	5	73	5	2
201318918504	0	1	20.25163	2	3	5	73	5	12
201318918504	0	1	20.25163	2	3	5	73	5	19
201318918845	0	1	31.925051	2	3	10	73	5	0
201318919038	0	1	20.25163	2	3	5	73	5	1
201318919038	0	1	20.25163	2	3	5	73	5	2
201318919269	0	1	21.9612	2	3	2	73	5	2
201318919269	0	1	21.9612	2	3	2	73	5	12
201318919309	0	1	31.925051	2	3	10	73	5	1
201318919854	0	1	21.9612	2	3	1	73	5	0
201318919920	0	1	21.9612	2	3	2	73	5	0
201319300310	0	1	20.879	2	3	1	74	4	2
201319300310	0	1	20.879	2	3	1	74	4	3
201319300996	0	1	20.879	2	3	2	74	4	1
201319300996	0	1	20.879	2	3	2	74	4	2
201319301370	0	1	20.879	2	3	1	74	4	1
201319301438	0	1	20.879	2	3	9	74	4	1
201319301438	0	1	20.879	2	3	9	74	4	2
201319301559	0	1	20.879	2	3	9	74	4	1
201319301779	0	1	20.879	2	3	1	74	4	12
201319301779	0	1	20.879	2	3	1	74	4	19
201319301920	0	1	20.879	2	3	2	74	4	1
201319302424	0	1	20.879	2	3	9	74	4	0
201319302482	0	1	20.879	2	3	1	74	4	2
201319302482	0	1	20.879	2	3	1	74	4	3
201319302646	0	1	20.879	2	3	9	74	4	19
201319302646	0	2	20.879	2	3	9	74	4	19
201319303292	0	1	350.7672	2	4	9	74	4	2
201319303292	0	1	350.7672	2	4	9	74	4	3
201319303292	0	1	350.7672	2	4	9	74	4	12
201320102838	0	1	16.1504	4	3	2	75	11	1
201320102838	0	1	16.1504	4	3	2	75	11	2
201320102975	0	1	14.066514	4	3	5	75	11	4
201320103418	0	1	14.066514	4	3	5	75	11	1
201320103418	0	1	14.066514	4	3	5	75	11	2
201320103596	0	1	16.1504	4	3	2	75	11	2
201320103596	0	1	16.1504	4	3	2	75	11	10
201320103596	0	1	16.1504	4	3	2	75	11	16
201320103688	0	1	14.066514	4	3	5	75	11	10
201320103723	0	1	16.1504	4	3	2	75	11	2
201320103900	0	1	16.1504	4	3	2	75	11	0
201320104129	0	1	14.066514	4	3	5	75	11	99
201320104424	0	1	16.1504	4	3	2	75	11	1
201320104475	0	1	14.066514	4	3	5	75	11	0
201320104484	0	1	14.066514	4	3	5	75	11	1
201320104548	0	1	14.066514	4	3	5	75	11	12
201320104630	0	1	16.1504	4	3	1	75	11	1
201320104630	0	1	16.1504	4	3	1	75	11	2
201320104658	0	1	16.1504	4	3	1	75	11	21
201320104713	0	1	14.066514	4	3	5	75	11	0
201320104790	0	1	16.1504	4	3	1	75	11	0
201320104851	0	1	14.066514	4	3	5	75	11	3
201320104862	0	1	14.066514	4	3	5	75	11	1
201320104862	0	1	14.066514	4	3	5	75	11	2
201320105108	0	1	14.066514	4	3	5	75	11	1
201320105177	0	1	14.066514	4	3	5	75	11	0
201320105178	0	1	14.066514	4	3	5	75	11	0
201320105263	0	1	14.066514	4	3	5	75	11	1
201320105263	0	1	14.066514	4	3	5	75	11	2
201320519777	0	1	105.2906	4	3	3	76	12	2
201320519778	0	1	105.2906	4	3	3	76	12	0
201320519837	0	1	105.2906	4	3	4	76	12	0
201320520092	0	1	105.2906	4	3	1	76	12	6
201320520862	0	1	105.2906	4	3	3	76	12	0
201320520863	0	1	105.2906	4	3	3	76	12	21
201320521027	0	1	105.2906	4	3	18	76	12	1
201320521027	0	1	105.2906	4	3	18	76	12	2
201320521027	0	1	105.2906	4	3	18	76	12	6
201320521078	0	1	105.2906	4	3	3	76	12	0
201320931313	0	1	55.3177	4	3	1	78	12	0
201320931386	0	1	55.3177	4	3	1	78	12	0
201320931387	0	1	55.3177	4	3	1	78	12	0
201320931564	0	1	55.3177	4	3	2	78	12	6
201320931564	0	1	55.3177	4	3	2	78	12	19
201320931586	0	1	331.9062	4	4	1	78	12	0
201320931590	0	1	55.3177	4	3	1	78	12	2
201320931609	0	1	55.3177	4	3	1	78	12	10
201320931704	0	1	55.3177	4	3	2	78	12	7
201320931946	0	1	55.3177	4	3	1	78	12	0
201320931946	0	2	55.3177	4	3	1	78	12	0
201320932027	0	1	55.3177	4	3	1	78	12	10
201320932078	0	1	55.3177	4	3	1	78	12	0
201320932104	0	1	55.3177	4	3	1	78	12	0
201320932176	0	1	55.3177	4	3	1	78	12	0
201320932345	0	1	55.3177	4	3	1	78	12	1
201320932345	0	1	55.3177	4	3	1	78	12	2
201320932482	0	1	55.3177	4	3	1	78	12	0
201320932516	0	1	55.3177	4	3	2	78	12	1
201320932516	0	1	55.3177	4	3	2	78	12	3
201320932587	0	1	331.9062	4	4	1	78	12	2
201320932691	0	1	55.3177	4	3	1	78	12	1
201320932691	0	1	55.3177	4	3	1	78	12	2
201320932692	0	1	55.3177	4	3	1	78	12	1
201320932789	0	1	55.3177	4	3	1	78	12	2
201320932793	0	1	55.3177	4	3	1	78	12	2
201320932887	0	1	55.3177	4	3	1	78	12	2
201320932887	0	1	55.3177	4	3	1	78	12	14
201320932887	0	1	55.3177	4	3	1	78	12	21
201320932946	0	1	55.3177	4	3	1	78	12	2
201320932946	0	1	55.3177	4	3	1	78	12	3
201320933035	0	1	55.3177	4	3	1	78	12	2
201320933035	0	1	55.3177	4	3	1	78	12	3
201320933047	0	1	55.3177	4	3	1	78	12	0
201320933063	0	1	55.3177	4	3	1	78	12	0
201320933063	0	2	55.3177	4	3	1	78	12	0
201320933137	0	1	55.3177	4	3	1	78	12	0
201320933240	0	1	55.3177	4	3	1	78	12	2
201320933240	0	1	55.3177	4	3	1	78	12	10
201320933247	0	1	55.3177	4	3	1	78	12	1
201320933349	0	1	331.9062	4	4	1	78	12	0
201320933405	0	1	55.3177	4	3	1	78	12	1
201320933425	0	1	55.3177	4	3	1	78	12	0
201320933599	0	1	55.3177	4	3	1	78	12	0
201320933704	0	1	55.3177	4	3	1	78	12	0
201320933750	0	1	55.3177	4	3	2	78	12	2
201320933750	0	1	55.3177	4	3	2	78	12	12
201320933757	0	1	55.3177	4	3	1	78	12	10
201320933801	0	1	55.3177	4	3	1	78	12	21
201320933923	0	1	55.3177	4	3	1	78	12	2
201320933923	0	1	55.3177	4	3	1	78	12	12
201320933959	0	1	55.3177	4	3	3	78	12	0
201320933993	0	1	55.3177	4	3	2	78	12	1
201320933999	0	1	55.3177	4	3	1	78	12	0
201320934000	0	1	55.3177	4	3	1	78	12	1
201320934148	0	1	55.3177	4	3	1	78	12	0
201320934180	0	1	55.3177	4	3	1	78	12	0
201320934202	0	1	331.9062	4	4	1	78	12	12
201320934202	0	2	331.9062	4	4	1	78	12	0
201320934221	0	1	55.3177	4	3	2	78	12	4
201320934406	0	1	221.2708	4	6	2	78	12	4
201320934406	0	1	221.2708	4	6	2	78	12	19
201320934593	0	1	55.3177	4	3	2	78	12	2
201321318245	0	1	22.187978	4	3	1	79	10	2
201321318245	0	1	22.187978	4	3	1	79	10	3
201321318263	0	1	22.187978	4	3	1	79	10	4
201321318267	0	1	22.187978	4	3	1	79	10	12
201321318278	0	1	22.187978	4	3	7	79	10	0
201321318278	0	2	22.187978	4	3	7	79	10	0
201321318295	0	1	22.187978	4	3	7	79	10	2
201321318295	0	1	22.187978	4	3	7	79	10	12
201322024817	0	1	19.2304	4	3	1	81	11	0
201322026093	0	1	19.2304	4	3	1	81	11	0
201322026213	0	1	19.2304	4	3	4	81	11	0
201322026264	0	1	24.038	4	3	10	81	11	0
201322026454	0	1	19.2304	4	3	1	81	11	19
201322026509	0	1	19.2304	4	3	3	81	11	0
201322026553	0	1	21.313678	4	3	11	81	11	0
201322027090	0	1	19.2304	4	3	1	81	11	2
201322027090	0	1	19.2304	4	3	1	81	11	12
201322027571	0	1	19.2304	4	3	4	81	11	6
201322027731	0	1	19.2304	4	3	5	81	11	0
201322027984	0	1	207.48544	4	6	7	81	11	0
201322028058	0	1	19.2304	4	3	3	81	11	0
201322028609	0	1	19.2304	4	3	1	81	11	21
201322028840	0	1	19.2304	4	3	4	81	11	99
201322028967	0	1	20.748544	4	3	7	81	11	2
201322028967	0	1	20.748544	4	3	7	81	11	3
201322028996	0	1	19.2304	4	3	1	81	11	0
