MDRMANAV	REGION	STRATUM	CASENUM	WEIGHT	PJ	PSU	VEHNO
0	3	4	201016140814	289.921	6	43	1
0	3	5	201016140817	41.417	6	43	1
0	3	5	201016140817	41.417	6	43	2
0	3	4	201016140822	289.921	6	43	1
0	3	4	201016140822	289.921	6	43	2
0	3	6	201016140831	124.252	6	43	1
0	3	4	201016140853	293.316	3	43	1
4	3	4	201016140853	293.316	3	43	2
99	3	3	201016140872	12.222	3	43	1
99	3	3	201016140872	12.222	3	43	2
0	3	3	201016140877	12.222	3	43	1
0	3	4	201016140882	293.316	3	43	1
99	3	4	201016140882	293.316	3	43	2
0	3	4	201016140893	289.921	6	43	1
0	3	4	201016140893	289.921	6	43	2
0	3	6	201016140903	124.252	6	43	1
0	3	6	201016140903	124.252	6	43	2
0	3	4	201016140905	293.316	4	43	1
0	3	3	201016140911	12.222	4	43	1
0	3	4	201016140953	293.316	3	43	1
98	3	4	201016140953	293.316	3	43	2
4	3	6	201016140956	134.436	3	43	1
0	3	6	201016140956	134.436	3	43	2
4	3	2	201016140966	12.222	3	43	1
0	3	2	201016140966	12.222	3	43	2
0	3	3	201016140990	41.417	6	43	1
0	3	4	201016140992	289.921	6	43	1
0	3	5	201016140994	61.108	3	43	1
98	3	5	201016140994	61.108	3	43	2
0	3	5	201016140995	41.417	6	43	1
0	3	5	201016140995	41.417	6	43	2
0	3	4	201016141003	289.921	6	43	1
0	3	4	201016141003	289.921	6	43	2
0	3	4	201016141003	289.921	6	43	3
0	3	4	201016141036	293.316	3	43	1
0	3	4	201016141036	293.316	3	43	2
0	3	6	201016141066	134.436	1	43	1
98	3	4	201016141069	293.316	1	43	1
0	3	4	201016141069	293.316	1	43	2
98	3	5	201016141079	61.108	1	43	1
0	3	5	201016141079	61.108	1	43	2
0	3	4	201016141100	293.316	1	43	1
98	3	4	201016141100	293.316	1	43	2
4	3	4	201016141128	293.316	1	43	1
0	3	4	201016141128	293.316	1	43	2
4	3	3	201016141139	12.222	1	43	1
0	3	3	201016141139	12.222	1	43	2
98	3	2	201016141143	12.222	1	43	1
0	3	2	201016141143	12.222	1	43	2
98	3	4	201016141157	293.316	1	43	1
0	3	4	201016141157	293.316	1	43	2
98	3	6	201016141170	134.436	1	43	1
0	3	6	201016141170	134.436	1	43	2
98	3	3	201016141188	12.222	1	43	1
0	3	3	201016141188	12.222	1	43	2
98	3	4	201016141190	293.316	1	43	1
0	3	4	201016141190	293.316	1	43	2
0	3	3	201016141203	12.222	1	43	1
99	3	3	201016141203	12.222	1	43	2
98	3	5	201016141206	61.108	1	43	1
0	3	5	201016141206	61.108	1	43	2
0	3	5	201016141229	61.108	4	43	1
4	3	5	201016141229	61.108	4	43	2
0	3	3	201016141234	12.222	4	43	1
99	3	3	201016141236	12.222	4	43	1
0	3	6	201016141237	134.436	4	43	1
0	3	6	201016141237	134.436	4	43	2
0	3	6	201016141262	134.436	2	43	1
0	3	6	201016141262	134.436	2	43	2
98	3	4	201016141265	293.316	2	43	1
0	3	4	201016141265	293.316	2	43	2
98	3	4	201016141294	293.316	2	43	1
0	3	4	201016141294	293.316	2	43	2
0	3	1	201016141302	12.222	2	43	1
98	3	3	201016141323	12.222	3	43	1
0	3	3	201016141323	12.222	3	43	2
0	3	4	201016141330	293.316	3	43	1
0	3	3	201016141338	12.222	3	43	1
98	3	3	201016141338	12.222	3	43	2
0	3	4	201016141359	293.316	1	43	1
99	3	4	201016141359	293.316	1	43	2
0	3	6	201016141362	134.436	1	43	1
0	3	3	201016141387	12.222	1	43	1
98	3	2	201016141391	12.222	1	43	1
98	3	4	201016141395	293.316	1	43	1
0	3	4	201016141395	293.316	1	43	2
0	3	6	201016141416	134.436	1	43	1
0	3	5	201016141417	61.108	1	43	1
98	3	5	201016141417	61.108	1	43	2
98	3	4	201016141425	293.316	1	43	1
0	3	4	201016141425	293.316	1	43	2
99	3	2	201016141427	12.222	1	43	1
99	3	2	201016141427	12.222	1	43	2
0	3	2	201016141431	12.222	1	43	1
0	3	2	201016141431	12.222	1	43	2
98	3	4	201016141459	293.316	1	43	1
0	3	4	201016141459	293.316	1	43	2
0	3	4	201016141487	293.316	1	43	1
98	3	6	201016141498	134.436	1	43	1
0	3	6	201016141498	134.436	1	43	2
0	3	5	201016141518	61.108	1	43	1
98	3	5	201016141518	61.108	1	43	2
0	3	4	201016141520	293.316	1	43	1
0	3	4	201016141551	293.316	1	43	1
0	3	4	201016141551	293.316	1	43	2
98	3	6	201016141558	134.436	1	43	1
0	3	6	201016141558	134.436	1	43	2
0	3	4	201016141563	293.316	4	43	1
0	3	4	201016141563	293.316	4	43	2
0	3	4	201016141567	289.921	6	43	1
0	3	4	201016141567	289.921	6	43	2
0	3	5	201016141568	41.417	6	43	1
0	3	5	201016141568	41.417	6	43	2
0	3	5	201016141568	41.417	6	43	3
0	3	6	201016141575	124.252	6	43	1
0	3	6	201016141575	124.252	6	43	2
0	3	4	201016141576	289.921	6	43	1
4	3	4	201016141576	289.921	6	43	2
0	3	4	201016141611	293.316	3	43	1
0	3	6	201016141612	134.436	3	43	1
0	3	6	201016141612	134.436	3	43	2
98	3	5	201016141617	61.108	3	43	1
0	3	5	201016141617	61.108	3	43	2
0	3	2	201016141649	12.222	4	43	1
0	3	2	201016141649	12.222	4	43	2
4	3	5	201016141654	41.417	6	43	1
0	3	5	201016141654	41.417	6	43	2
0	3	4	201016141656	289.921	6	43	1
0	3	4	201016141656	289.921	6	43	2
0	3	6	201016141660	124.252	6	43	1
0	3	4	201016141665	289.921	6	43	1
0	3	4	201016141665	289.921	6	43	2
0	3	4	201016141685	293.316	3	43	1
98	3	4	201016141685	293.316	3	43	2
98	3	4	201016141714	293.316	3	43	1
0	3	4	201016141714	293.316	3	43	2
0	3	3	201016141717	12.222	3	43	1
0	3	3	201016141726	12.222	4	43	1
92	3	4	201016141737	293.316	2	43	1
0	3	4	201016141737	293.316	2	43	2
98	3	5	201016141762	61.108	2	43	1
0	3	5	201016141762	61.108	2	43	2
0	3	1	201016141771	12.222	2	43	1
0	3	6	201016141774	124.252	6	43	1
0	3	6	201016141774	124.252	6	43	2
0	3	4	201016141781	289.921	6	43	1
98	3	4	201016141789	293.316	1	43	1
0	3	4	201016141789	293.316	1	43	2
0	3	5	201016141809	61.108	1	43	1
0	3	4	201016141819	293.316	1	43	1
98	3	4	201016141819	293.316	1	43	2
98	3	6	201016141834	134.436	1	43	1
0	3	6	201016141834	134.436	1	43	2
4	3	4	201016141850	293.316	1	43	1
0	3	4	201016141850	293.316	1	43	2
98	3	5	201016141877	61.108	1	43	1
0	3	5	201016141877	61.108	1	43	2
98	3	2	201016141879	12.222	1	43	1
0	3	2	201016141879	12.222	1	43	2
4	3	4	201016141880	293.316	1	43	1
0	3	4	201016141880	293.316	1	43	2
98	3	4	201016141906	293.316	1	43	1
0	3	4	201016141906	293.316	1	43	2
4	3	5	201016141922	61.108	1	43	1
0	3	5	201016141922	61.108	1	43	2
99	3	4	201016141933	293.316	1	43	1
99	3	4	201016141933	293.316	1	43	2
98	3	1	201016141950	12.222	1	43	1
0	3	1	201016141950	12.222	1	43	2
0	3	4	201016141988	293.316	3	43	1
98	3	4	201016141988	293.316	3	43	2
0	3	5	201016141995	61.108	3	43	1
0	3	5	201016141995	61.108	3	43	2
0	3	5	201016141995	61.108	3	43	3
4	3	6	201016142020	124.252	6	43	1
0	3	6	201016142020	124.252	6	43	2
0	3	6	201016142020	124.252	6	43	3
0	3	4	201016142024	289.921	6	43	1
0	3	4	201016142024	289.921	6	43	2
0	3	5	201016142025	41.417	6	43	1
0	3	5	201016142025	41.417	6	43	2
98	3	6	201016142045	134.436	3	43	1
0	3	6	201016142045	134.436	3	43	2
98	3	4	201016142054	293.316	3	43	1
0	3	4	201016142054	293.316	3	43	2
98	3	3	201016142068	12.222	3	43	1
0	3	3	201016142068	12.222	3	43	2
0	3	3	201016142082	12.222	3	43	1
0	3	4	201016142090	293.316	3	43	1
98	3	4	201016142090	293.316	3	43	2
92	3	3	201016142115	12.222	1	43	1
0	3	6	201016142128	134.436	1	43	1
0	3	6	201016142128	134.436	1	43	2
0	3	3	201016142129	12.222	1	43	1
98	3	4	201016142136	293.316	1	43	1
0	3	4	201016142136	293.316	1	43	2
0	3	6	201016142153	124.252	6	43	1
0	3	6	201016142153	124.252	6	43	2
0	3	6	201016142153	124.252	6	43	3
0	3	5	201016142154	41.417	6	43	1
0	3	5	201016142154	41.417	6	43	2
4	3	4	201016142159	289.921	6	43	1
0	3	4	201016142159	289.921	6	43	2
0	3	6	201016142202	134.436	3	43	1
98	3	6	201016142202	134.436	3	43	2
98	3	4	201016142208	293.316	3	43	1
0	3	4	201016142208	293.316	3	43	2
4	3	6	201016142237	134.436	4	43	1
0	3	6	201016142237	134.436	4	43	2
0	3	3	201016142240	12.222	4	43	1
0	3	3	201016142240	12.222	4	43	2
0	3	4	201016142241	293.316	4	43	1
0	3	4	201016142241	293.316	4	43	2
4	3	6	201016142268	134.436	3	43	1
0	3	6	201016142268	134.436	3	43	2
98	3	3	201016142275	12.222	3	43	1
4	3	3	201016142275	12.222	3	43	2
0	3	3	201016142275	12.222	3	43	3
0	3	4	201016142276	293.316	3	43	1
98	3	4	201016142276	293.316	3	43	2
0	3	3	201016142289	12.222	3	43	1
98	3	6	201016142315	134.436	1	43	1
0	3	6	201016142315	134.436	1	43	2
0	3	5	201016142323	61.108	1	43	1
0	3	5	201016142323	61.108	1	43	2
98	3	4	201016142345	293.316	1	43	1
0	3	4	201016142345	293.316	1	43	2
98	3	6	201016142351	134.436	1	43	1
0	3	6	201016142351	134.436	1	43	2
0	3	3	201016142359	12.222	4	43	1
0	3	3	201016142359	12.222	4	43	2
0	3	6	201016142366	124.252	6	43	1
0	3	6	201016142366	124.252	6	43	2
0	3	4	201016142367	289.921	6	43	1
0	3	4	201016142367	289.921	6	43	2
0	3	5	201016142381	61.108	3	43	1
4	3	3	201016142384	12.222	3	43	1
98	3	3	201016142384	12.222	3	43	2
98	3	4	201016142390	293.316	3	43	1
98	3	4	201016142390	293.316	3	43	2
0	3	4	201016142390	293.316	3	43	3
0	3	3	201016142396	12.222	3	43	1
98	3	3	201016142396	12.222	3	43	2
98	3	3	201016142415	12.222	1	43	1
0	3	3	201016142415	12.222	1	43	2
0	3	5	201016142418	61.108	4	43	1
0	3	4	201016142427	289.921	6	43	1
0	3	4	201016142427	289.921	6	43	2
98	3	4	201016142435	289.921	6	43	1
0	3	4	201016142435	289.921	6	43	2
0	3	4	201016142435	289.921	6	43	3
0	3	4	201016142443	289.921	6	43	1
0	3	4	201016142443	289.921	6	43	2
0	3	6	201016142445	124.252	6	43	1
0	3	3	201016142460	12.222	3	43	1
0	3	3	201016142460	12.222	3	43	2
0	3	3	201016142460	12.222	3	43	3
0	3	3	201016142460	12.222	3	43	4
0	3	4	201016142466	293.316	3	43	1
98	3	3	201016142483	12.222	3	43	1
98	3	4	201016142496	293.316	3	43	1
0	3	4	201016142496	293.316	3	43	2
98	3	3	201016142510	12.222	1	43	1
0	3	3	201016142510	12.222	1	43	2
98	3	4	201016142513	293.316	1	43	1
4	3	4	201016142513	293.316	1	43	2
0	3	4	201016142543	293.316	1	43	1
0	3	4	201016142558	289.921	6	43	1
0	3	4	201016142558	289.921	6	43	2
0	3	2	201016142560	41.417	6	43	1
0	3	2	201016142560	41.417	6	43	2
0	3	2	201016142560	41.417	6	43	3
0	3	5	201016142590	61.108	3	43	1
0	3	5	201016142590	61.108	3	43	2
0	3	6	201016142591	134.436	3	43	1
0	3	3	201016142604	12.222	3	43	1
0	3	4	201016142632	293.316	1	43	1
98	3	4	201016142632	293.316	1	43	2
0	3	3	201016142637	12.222	1	43	1
0	3	5	201016142642	61.108	1	43	1
4	3	6	201016142657	134.436	1	43	1
4	3	6	201016142657	134.436	1	43	2
98	3	4	201016142663	293.316	1	43	1
0	3	4	201016142663	293.316	1	43	2
4	3	4	201016142693	293.316	1	43	1
0	3	4	201016142693	293.316	1	43	2
98	3	4	201016142722	293.316	1	43	1
0	3	4	201016142722	293.316	1	43	2
0	3	4	201016142736	293.316	4	43	1
4	3	4	201016142736	293.316	4	43	2
4	3	6	201016142758	134.436	1	43	1
4	3	6	201016142758	134.436	1	43	2
98	3	4	201016142782	293.316	1	43	1
98	3	4	201016142809	293.316	1	43	1
0	3	4	201016142809	293.316	1	43	2
99	3	3	201016142815	12.222	1	43	1
0	3	4	201016142837	293.316	1	43	1
99	3	4	201016142837	293.316	1	43	2
0	3	3	201016142840	12.222	1	43	1
98	3	5	201016142841	61.108	1	43	1
0	3	5	201016142841	61.108	1	43	2
0	3	3	201016142851	41.417	6	43	1
4	3	6	201016142854	124.252	6	43	1
0	3	6	201016142854	124.252	6	43	2
0	3	4	201016142855	289.921	6	43	1
0	3	4	201016142855	289.921	6	43	2
0	3	5	201016142856	41.417	6	43	1
0	3	5	201016142856	41.417	6	43	2
0	3	5	201016142856	41.417	6	43	3
0	3	5	201016142858	41.417	6	43	1
0	3	5	201016142858	41.417	6	43	2
99	3	6	201016142892	134.436	1	43	1
0	3	4	201016142897	293.316	1	43	1
98	3	4	201016142927	293.316	1	43	1
0	3	4	201016142927	293.316	1	43	2
98	3	4	201016142957	293.316	1	43	1
0	3	4	201016142957	293.316	1	43	2
0	3	3	201016142959	12.222	1	43	1
4	3	3	201016142959	12.222	1	43	2
0	3	5	201016142961	61.108	1	43	1
0	3	5	201016142961	61.108	1	43	2
98	3	3	201016142982	12.222	1	43	1
0	3	4	201016143000	293.316	3	43	1
98	3	4	201016143000	293.316	3	43	2
0	3	4	201016143000	293.316	3	43	3
0	3	3	201016143006	12.222	3	43	1
98	3	3	201016143010	12.222	3	43	1
0	3	4	201016143034	293.316	3	43	1
98	3	4	201016143034	293.316	3	43	2
0	3	3	201016143041	12.222	3	43	1
99	3	1	201016143042	12.222	3	43	1
99	3	1	201016143042	12.222	3	43	2
0	3	1	201016143042	12.222	3	43	3
98	3	6	201016143112	134.436	1	43	1
0	3	6	201016143112	134.436	1	43	2
98	3	4	201016143121	293.316	1	43	1
98	3	4	201016143121	293.316	1	43	2
98	3	3	201016143131	12.222	1	43	1
98	3	4	201016143153	293.316	1	43	1
0	3	4	201016143153	293.316	1	43	2
98	3	6	201016143162	134.436	1	43	1
0	3	6	201016143162	134.436	1	43	2
0	3	3	201016143166	12.222	1	43	1
0	3	3	201016143166	12.222	1	43	2
98	3	4	201016143168	289.921	6	43	1
0	3	4	201016143168	289.921	6	43	2
0	3	2	201016143171	41.417	6	43	1
0	3	2	201016143171	41.417	6	43	2
0	3	4	201016143180	289.921	6	43	1
0	3	4	201016143180	289.921	6	43	2
0	3	4	201016143219	293.316	1	43	1
0	3	4	201016143219	293.316	1	43	2
0	3	5	201016143236	61.108	1	43	1
0	3	5	201016143236	61.108	1	43	2
98	3	4	201016143246	293.316	1	43	1
0	3	4	201016143246	293.316	1	43	2
0	3	3	201016143265	12.222	1	43	1
0	3	4	201016143292	293.316	1	43	1
0	3	4	201016143292	293.316	1	43	2
4	3	4	201016143318	293.316	1	43	1
0	3	4	201016143318	293.316	1	43	2
4	3	3	201016143322	12.222	1	43	1
99	3	3	201016143322	12.222	1	43	2
99	3	3	201016143340	12.222	3	43	1
98	3	4	201016143341	293.316	3	43	1
0	3	4	201016143341	293.316	3	43	2
0	3	4	201016143341	293.316	3	43	3
0	3	3	201016143343	12.222	3	43	1
98	3	3	201016143343	12.222	3	43	2
0	3	6	201016143348	134.436	3	43	1
0	3	1	201016143349	12.222	3	43	1
0	3	4	201016143395	293.316	1	43	1
0	3	4	201016143395	293.316	1	43	2
0	3	1	201016143411	12.222	1	43	1
0	3	4	201016143421	289.921	6	43	1
0	3	4	201016143421	289.921	6	43	2
0	3	6	201016143422	124.252	6	43	1
0	3	5	201016143426	41.417	6	43	1
4	3	5	201016143426	41.417	6	43	2
99	3	4	201016143433	289.921	6	43	1
0	3	4	201016143433	289.921	6	43	2
0	3	6	201016143435	124.252	6	43	1
0	3	6	201016143460	124.252	6	43	1
0	3	6	201016143460	124.252	6	43	2
0	3	6	201016143460	124.252	6	43	3
0	3	4	201016143466	289.921	6	43	1
0	3	4	201016143466	289.921	6	43	2
4	3	2	201016143468	41.417	6	43	1
0	3	2	201016143468	41.417	6	43	2
0	3	2	201016143468	41.417	6	43	3
0	3	2	201016143468	41.417	6	43	4
0	3	4	201016143493	293.316	3	43	1
4	3	4	201016143493	293.316	3	43	2
98	3	5	201016143506	61.108	3	43	1
4	3	5	201016143506	61.108	3	43	2
99	3	1	201016143512	12.222	3	43	1
0	3	4	201016143527	293.316	3	43	1
0	3	4	201016143527	293.316	3	43	2
0	3	6	201016143542	134.436	1	43	1
0	3	6	201016143542	134.436	1	43	2
0	3	5	201016143543	61.108	1	43	1
98	3	5	201016143543	61.108	1	43	2
0	3	4	201016143555	293.316	1	43	1
98	3	4	201016143555	293.316	1	43	2
98	3	3	201016143556	12.222	1	43	1
0	3	3	201016143556	12.222	1	43	2
99	3	4	201016143583	293.316	1	43	1
0	3	4	201016143583	293.316	1	43	2
0	3	2	201016143591	12.222	1	43	1
98	3	2	201016143591	12.222	1	43	2
0	3	2	201016143613	12.222	1	43	1
0	3	5	201016143614	61.108	1	43	1
0	3	5	201016143614	61.108	1	43	2
0	3	6	201016143618	134.436	1	43	1
98	3	4	201016143619	293.316	1	43	1
0	3	4	201016143619	293.316	1	43	2
4	3	4	201016143647	293.316	1	43	1
4	3	4	201016143647	293.316	1	43	2
4	3	4	201016143647	293.316	1	43	3
0	3	4	201016143665	293.316	4	43	1
0	3	4	201016143665	293.316	4	43	2
0	3	1	201016143695	12.222	3	43	1
98	3	1	201016143696	12.222	3	43	1
0	3	1	201016143696	12.222	3	43	2
0	3	6	201016143714	134.436	3	43	1
1	3	6	201016143742	134.436	1	43	1
4	3	4	201016143753	293.316	1	43	1
0	3	4	201016143753	293.316	1	43	2
4	3	4	201016143783	293.316	1	43	1
0	3	4	201016143783	293.316	1	43	2
98	3	3	201016143803	12.222	1	43	1
0	3	3	201016143803	12.222	1	43	2
99	3	6	201016143813	134.436	1	43	1
0	3	4	201016143815	293.316	1	43	1
98	3	5	201016143831	61.108	1	43	1
0	3	5	201016143831	61.108	1	43	2
98	3	4	201016143848	293.316	1	43	1
0	3	4	201016143848	293.316	1	43	2
0	3	4	201016143848	293.316	1	43	3
4	3	3	201016143859	12.222	1	43	1
98	3	2	201016143866	12.222	1	43	1
0	3	2	201016143866	12.222	1	43	2
0	3	3	201016143871	12.222	1	43	1
99	3	4	201016143881	293.316	1	43	1
0	3	4	201016143881	293.316	1	43	2
3	3	6	201016143883	134.436	1	43	1
4	3	4	201016143910	293.316	1	43	1
0	3	4	201016143947	293.316	4	43	1
0	3	4	201016143947	293.316	4	43	2
0	3	6	201016143951	134.436	4	43	1
4	3	6	201016143951	134.436	4	43	2
0	3	2	201016143959	12.222	1	43	1
4	3	2	201016143959	12.222	1	43	2
98	3	4	201016143961	293.316	1	43	1
0	3	4	201016143961	293.316	1	43	2
0	3	4	201016143961	293.316	1	43	3
0	3	4	201016143961	293.316	1	43	4
98	3	5	201016143962	61.108	1	43	1
0	3	5	201016143962	61.108	1	43	2
0	3	4	201016143992	293.316	1	43	1
99	3	2	201016144006	12.222	1	43	1
99	3	2	201016144006	12.222	1	43	2
98	3	6	201016144010	134.436	1	43	1
98	3	6	201016144010	134.436	1	43	2
0	3	6	201016144010	134.436	1	43	3
98	3	3	201016144022	12.222	1	43	1
4	3	4	201016144028	293.316	1	43	1
0	3	4	201016144028	293.316	1	43	2
98	3	3	201016144034	12.222	1	43	1
98	3	5	201016144043	61.108	1	43	1
98	3	5	201016144043	61.108	1	43	2
0	3	4	201016144058	293.316	1	43	1
99	3	4	201016144058	293.316	1	43	2
98	3	4	201016144087	293.316	1	43	1
0	3	4	201016144087	293.316	1	43	2
4	3	6	201016144099	134.436	1	43	1
98	3	3	201016144108	12.222	1	43	1
4	3	3	201016144108	12.222	1	43	2
98	3	3	201016144114	12.222	1	43	1
0	3	3	201016144114	12.222	1	43	2
0	3	5	201016144116	61.108	1	43	1
0	3	3	201016144117	12.222	1	43	1
0	3	4	201016144118	293.316	1	43	1
0	3	4	201016144118	293.316	1	43	2
0	3	4	201016144126	289.921	6	43	1
0	3	4	201016144126	289.921	6	43	2
0	3	5	201016144132	41.417	6	43	1
0	3	5	201016144132	41.417	6	43	2
0	3	4	201016144135	289.921	6	43	1
0	3	5	201016144139	61.108	3	43	1
0	3	4	201016144145	293.316	3	43	1
0	3	4	201016144145	293.316	3	43	2
0	3	2	201016144180	12.222	1	43	1
0	3	2	201016144180	12.222	1	43	2
0	3	4	201016144193	293.316	1	43	1
0	3	4	201016144193	293.316	1	43	2
0	3	4	201016144193	293.316	1	43	3
0	3	3	201016144211	12.222	1	43	1
98	3	4	201016144222	293.316	1	43	1
0	3	4	201016144222	293.316	1	43	2
98	3	5	201016144243	61.108	1	43	1
99	3	5	201016144243	61.108	1	43	2
0	3	4	201016144252	293.316	1	43	1
98	3	6	201016144259	134.436	1	43	1
0	3	6	201016144259	134.436	1	43	2
98	3	3	201016144276	12.222	3	43	1
4	3	4	201016144290	293.316	3	43	1
98	3	6	201016144308	134.436	3	43	1
0	3	6	201016144308	134.436	3	43	2
0	3	6	201016144335	124.252	6	43	1
0	3	6	201016144335	124.252	6	43	2
0	3	4	201016144340	289.921	6	43	1
0	3	4	201016144340	289.921	6	43	2
0	3	4	201016144372	293.316	1	43	1
4	3	3	201016144385	12.222	1	43	1
0	3	3	201016144385	12.222	1	43	2
99	3	4	201016144407	293.316	1	43	1
99	3	4	201016144407	293.316	1	43	2
0	3	3	201016144415	12.222	1	43	1
4	3	6	201016144416	134.436	1	43	1
0	3	6	201016144416	134.436	1	43	2
0	3	1	201016144422	12.222	1	43	1
98	3	3	201016144430	12.222	1	43	1
4	3	3	201016144430	12.222	1	43	2
98	3	3	201016144437	12.222	1	43	1
98	3	4	201016144439	293.316	1	43	1
99	3	4	201016144439	293.316	1	43	2
0	3	4	201016144439	293.316	1	43	3
0	3	4	201016144439	293.316	1	43	4
0	3	5	201016144452	61.108	1	43	1
3	3	3	201016144459	12.222	1	43	1
98	3	4	201016144469	293.316	1	43	1
0	3	4	201016144469	293.316	1	43	2
98	3	4	201016144498	293.316	1	43	1
0	3	4	201016144498	293.316	1	43	2
99	3	3	201016144501	12.222	1	43	1
0	3	6	201016144508	134.436	1	43	1
0	3	6	201016144508	134.436	1	43	2
99	3	4	201016144533	293.316	1	43	1
1	3	4	201016144566	293.316	1	43	1
4	3	4	201016144566	293.316	1	43	2
4	3	3	201016144567	12.222	1	43	1
0	3	3	201016144567	12.222	1	43	2
0	3	3	201016144567	12.222	1	43	3
0	3	3	201016144567	12.222	1	43	4
0	3	3	201016144567	12.222	1	43	5
4	3	6	201016144591	134.436	1	43	1
4	3	6	201016144591	134.436	1	43	2
98	3	5	201016144595	61.108	1	43	1
0	3	5	201016144595	61.108	1	43	2
98	3	4	201016144598	293.316	1	43	1
0	3	4	201016144598	293.316	1	43	2
98	3	4	201016144626	293.316	1	43	1
4	3	4	201016144626	293.316	1	43	2
98	3	4	201016144663	293.316	3	43	1
0	3	4	201016144663	293.316	3	43	2
0	3	3	201016144667	12.222	3	43	1
0	3	3	201016144667	12.222	3	43	2
0	3	3	201016144673	12.222	3	43	1
0	3	4	201016144705	293.316	1	43	1
98	3	4	201016144705	293.316	1	43	2
98	3	5	201016144708	61.108	1	43	1
0	3	5	201016144708	61.108	1	43	2
0	3	5	201016144708	61.108	1	43	3
98	3	6	201016144715	134.436	1	43	1
0	3	6	201016144715	134.436	1	43	2
0	3	3	201016144716	12.222	1	43	1
98	3	3	201016144725	12.222	1	43	1
0	3	3	201016144725	12.222	1	43	2
0	3	4	201016144742	293.316	1	43	1
3	3	6	201016144755	134.436	1	43	1
98	3	4	201016144776	293.316	1	43	1
0	3	4	201016144776	293.316	1	43	2
0	3	5	201016144789	61.108	1	43	1
99	3	3	201016144798	12.222	1	43	1
0	3	3	201016144798	12.222	1	43	2
98	3	4	201016144808	293.316	1	43	1
0	3	4	201016144808	293.316	1	43	2
4	3	6	201016144835	134.436	1	43	1
0	3	6	201016144835	134.436	1	43	2
98	3	4	201016144838	293.316	1	43	1
0	3	4	201016144838	293.316	1	43	2
0	3	4	201016144868	293.316	1	43	1
0	3	4	201016144868	293.316	1	43	2
0	3	2	201016144873	12.222	1	43	1
98	3	2	201016144873	12.222	1	43	2
0	3	3	201016144886	12.222	1	43	1
4	3	4	201016144901	293.316	1	43	1
4	3	4	201016144901	293.316	1	43	2
98	3	5	201016144919	61.108	1	43	1
0	3	5	201016144919	61.108	1	43	2
98	3	4	201016144932	293.316	1	43	1
0	3	4	201016144932	293.316	1	43	2
0	3	6	201016144942	134.436	1	43	1
98	3	6	201016144942	134.436	1	43	2
98	3	4	201016144963	293.316	1	43	1
0	3	4	201016144963	293.316	1	43	2
0	3	6	201016144967	124.252	6	43	1
0	3	6	201016144967	124.252	6	43	2
0	3	4	201016144971	289.921	6	43	1
0	3	4	201016144971	289.921	6	43	2
0	3	6	201016144977	124.252	6	43	1
0	3	6	201016144977	124.252	6	43	2
0	3	4	201016144980	289.921	6	43	1
0	3	4	201016144980	289.921	6	43	2
4	3	5	201016144998	41.417	6	43	1
98	3	5	201016145014	61.108	1	43	1
0	3	5	201016145014	61.108	1	43	2
99	3	4	201016145032	293.316	1	43	1
0	3	4	201016145032	293.316	1	43	2
4	3	2	201016145045	12.222	1	43	1
98	3	2	201016145045	12.222	1	43	2
98	3	6	201016145048	134.436	1	43	1
0	3	6	201016145048	134.436	1	43	2
0	3	2	201016145051	12.222	1	43	1
0	3	2	201016145051	12.222	1	43	2
98	3	4	201016145062	293.316	1	43	1
98	3	4	201016145062	293.316	1	43	2
0	3	3	201016145087	12.222	1	43	1
98	3	3	201016145087	12.222	1	43	2
0	3	4	201016145091	293.316	1	43	1
0	3	4	201016145091	293.316	1	43	2
0	3	4	201016145137	293.316	3	43	1
98	3	4	201016145137	293.316	3	43	2
98	3	3	201016145143	12.222	3	43	1
4	3	3	201016145149	12.222	3	43	1
0	3	3	201016145164	12.222	3	43	1
98	3	6	201016145165	134.436	3	43	1
0	3	6	201016145165	134.436	3	43	2
0	3	3	201016145172	12.222	1	43	1
0	3	5	201016145177	61.108	4	43	1
98	3	4	201016145200	293.316	3	43	1
0	3	4	201016145200	293.316	3	43	2
0	3	5	201016145202	61.108	3	43	1
98	3	4	201016145244	293.316	1	43	1
0	3	4	201016145244	293.316	1	43	2
98	3	5	201016145249	61.108	1	43	1
0	3	5	201016145249	61.108	1	43	2
0	3	3	201016145261	12.222	1	43	1
98	3	6	201016145263	134.436	1	43	1
0	3	6	201016145263	134.436	1	43	2
98	3	2	201016145265	12.222	1	43	1
0	3	2	201016145265	12.222	1	43	2
98	3	2	201016145266	12.222	1	43	1
98	3	2	201016145266	12.222	1	43	2
99	3	4	201016145275	293.316	1	43	1
0	3	4	201016145275	293.316	1	43	2
98	3	6	201016145302	134.436	1	43	1
0	3	6	201016145302	134.436	1	43	2
98	3	2	201016145311	12.222	1	43	1
0	3	2	201016145311	12.222	1	43	2
98	3	4	201016145336	293.316	1	43	1
0	3	4	201016145336	293.316	1	43	2
0	3	3	201016145350	12.222	1	43	1
4	3	3	201016145350	12.222	1	43	2
4	3	3	201016145362	12.222	1	43	1
0	3	4	201016145368	293.316	1	43	1
4	3	4	201016145368	293.316	1	43	2
98	3	6	201016145372	134.436	1	43	1
0	3	6	201016145372	134.436	1	43	2
4	3	2	201016145376	12.222	1	43	1
0	3	2	201016145376	12.222	1	43	2
0	3	3	201016145385	12.222	1	43	1
98	3	4	201016145403	293.316	1	43	1
