MTM_CRSH	REGION	STRATUM	CASENUM	WEIGHT	PERNO	PJ	PSU
0	1	3	201010426536	27.146	1	3	2
6	1	3	201010426843	27.146	1	3	2
21	1	3	201010426855	89.853	1	10	2
0	1	3	201010427040	49.28	1	6	2
21	1	4	201010427109	298.606	1	1	2
0	1	3	201010427129	49.28	1	6	2
0	1	3	201010427151	27.146	1	1	2
0	1	3	201010427175	53.887	1	4	2
0	1	6	201010427233	135.73	1	1	2
4	1	3	201010427239	53.887	1	4	2
4	1	3	201010427239	53.887	2	4	2
4	1	3	201010427239	53.887	3	4	2
4	1	3	201010427239	53.887	4	4	2
2	1	4	201010427653	295.682	1	6	2
0	1	3	201010427684	89.853	1	10	2
0	1	3	201010427766	49.28	1	6	2
0	1	3	201010427981	53.887	1	4	2
1	1	3	201010428111	49.28	1	6	2
0	1	3	201010428135	27.146	1	3	2
2	1	3	201010428912	57.524	1	9	2
4	1	4	201010428962	269.56	1	10	2
2	1	4	201010429022	269.56	1	10	2
0	1	4	201010429095	269.56	1	10	2
0	1	3	201010787368	14.758	1	13	3
8	1	3	201010787440	15.62	1	16	3
0	1	3	201010787610	19.133	1	10	3
1	1	3	201010787678	14.573	1	21	3
4	1	3	201010787690	20.222	1	7	3
4	1	3	201010788146	14.573	1	21	3
0	1	3	201010788178	20.222	1	7	3
2	1	3	201010788202	17.436	1	1	3
98	1	3	201010788253	14.758	1	13	3
0	1	3	201010788538	19.864	1	8	3
98	1	3	201010788864	20.315	1	3	3
0	1	3	201010788972	14.573	1	21	3
0	1	4	201010789041	296.785	1	16	3
0	1	3	201010789047	15.62	1	16	3
1	1	3	201010789132	19.898	1	4	3
1	1	4	201010789155	293.494	1	4	3
1	1	3	201010789502	14.573	1	21	3
2	1	3	201010789505	14.573	1	21	3
0	1	3	201010789533	20.222	1	7	3
0	1	2	201010789606	5.079	1	3	3
0	1	3	201010789627	20.315	1	3	3
21	1	3	201010789670	19.133	1	10	3
0	1	3	201010789708	19.864	1	8	3
12	1	3	201010789831	17.436	1	1	3
21	1	4	201010789972	296.785	1	16	3
0	1	3	201010790143	14.573	1	21	3
1	1	3	201010790257	20.315	1	3	3
99	1	3	201010790479	14.573	1	21	3
1	1	3	201010790578	19.133	1	10	3
98	1	3	201010790685	20.222	1	7	3
98	1	3	201010790685	20.222	2	7	3
0	1	3	201010791046	20.315	1	3	3
0	1	2	201010791086	5.079	1	3	3
0	1	2	201010791086	5.079	2	3	3
0	1	4	201010791286	295.16	1	13	3
0	1	3	201010791295	14.758	1	13	3
0	1	3	201010791295	14.758	2	13	3
99	1	3	201010791462	20.315	1	3	3
12	1	3	201010791526	19.898	1	4	3
0	1	3	201010791764	14.573	1	21	3
0	1	4	201010791765	295.16	1	13	3
1	1	3	201010792080	20.222	1	7	3
12	1	3	201010792139	14.758	1	13	3
0	1	3	201010792500	19.864	1	8	3
4	1	4	201010792514	296.564	1	10	3
6	1	3	201010792551	14.573	1	21	3
1	1	4	201010792643	295.16	1	13	3
0	1	3	201010792713	15.62	1	16	3
2	1	3	201010792748	14.573	1	21	3
99	1	4	201010792830	292.99	1	8	3
1	1	3	201010792856	17.436	1	1	3
0	1	3	201010792975	20.222	1	7	3
0	1	3	201010793054	15.62	1	16	3
0	1	3	201010793072	15.62	1	16	3
0	1	3	201010793342	19.864	1	8	3
12	1	4	201010793371	293.914	1	1	3
1	1	3	201010793462	19.898	1	4	3
2	1	3	201010793462	19.898	1	4	3
0	1	3	201010793546	14.573	1	21	3
0	1	3	201010793572	19.133	1	10	3
0	1	3	201010793652	14.758	1	13	3
0	1	3	201010793700	20.315	1	3	3
0	1	3	201010793817	15.62	1	16	3
17	1	4	201010793823	295.16	1	13	3
0	1	3	201010793846	19.898	1	4	3
21	1	3	201010793884	19.864	1	8	3
4	1	3	201010793914	20.315	1	3	3
0	1	3	201010793971	14.573	1	21	3
0	1	3	201010793981	14.573	1	21	3
0	1	3	201010794073	14.758	1	13	3
17	1	3	201010794146	15.62	1	16	3
1	1	3	201010794217	14.573	1	21	3
0	1	2	201010794218	14.573	1	21	3
0	1	3	201010794227	14.573	1	21	3
0	1	3	201010794249	14.573	1	21	3
1	1	3	201010794295	20.315	1	3	3
12	1	2	201010794298	5.079	1	3	3
1	1	3	201010794339	14.758	1	13	3
0	1	2	201010794361	4.974	1	4	3
0	1	2	201010794361	4.974	2	4	3
21	1	3	201010794376	19.898	1	4	3
21	1	3	201010794554	14.758	1	13	3
21	1	3	201010794578	20.222	1	7	3
7	1	3	201010794630	15.62	1	16	3
4	1	3	201010794712	20.315	1	3	3
0	1	2	201010794872	2.491	1	1	3
0	1	3	201010795014	17.436	1	1	3
12	1	3	201010795041	14.573	1	21	3
0	1	3	201010795056	14.573	1	21	3
2	1	3	201010795096	20.315	1	3	3
0	1	3	201010795257	14.758	1	13	3
16	1	3	201010795363	20.315	1	3	3
12	1	3	201010795517	14.573	1	21	3
0	1	3	201010795650	19.864	1	8	3
3	1	4	201010795672	296.564	1	10	3
0	1	3	201010795699	19.133	1	10	3
0	1	3	201010795699	19.133	2	10	3
0	1	3	201010795699	19.133	3	10	3
1	1	4	201010795721	293.494	1	4	3
0	1	3	201010795730	14.573	1	21	3
2	1	3	201010795790	20.315	1	3	3
0	1	4	201010795871	292.99	1	8	3
12	1	3	201010795978	19.898	1	4	3
7	1	3	201010796008	15.62	1	16	3
0	1	3	201010796128	14.758	1	13	3
99	1	3	201010796242	14.573	1	21	3
0	1	2	201010796283	5.056	1	7	3
1	1	3	201010796408	15.62	1	16	3
0	1	3	201010796445	19.898	1	4	3
0	1	3	201010796532	14.573	1	21	3
16	1	3	201010796544	19.864	1	8	3
0	1	3	201010796545	14.573	1	21	3
0	1	3	201010796601	15.62	1	16	3
0	1	3	201010796615	20.222	1	7	3
9	1	3	201010796642	20.315	1	3	3
7	1	2	201010796788	2.491	1	1	3
0	1	3	201010797033	14.573	1	21	3
12	1	3	201010797049	20.315	1	3	3
98	1	3	201010797130	14.758	1	13	3
98	1	3	201010797167	20.222	1	7	3
0	1	3	201010797383	19.898	1	4	3
0	1	4	201010797397	293.494	1	4	3
8	1	2	201010797505	4.974	1	4	3
21	1	4	201010797560	293.914	1	1	3
0	1	3	201010797599	19.864	1	8	3
2	1	4	201010797628	292.99	1	8	3
2	1	4	201010797681	293.219	1	7	3
0	1	3	201010797732	20.315	1	3	3
99	1	4	201010797757	291.467	1	21	3
4	1	3	201010797949	15.62	1	16	3
0	1	3	201010798260	19.898	1	4	3
99	1	3	201010798330	14.573	1	21	3
0	1	3	201010798427	15.62	1	16	3
0	1	3	201010798439	15.62	1	16	3
18	1	4	201010798489	291.467	1	21	3
99	1	3	201010798495	14.573	1	21	3
0	1	3	201010798502	14.573	1	21	3
0	1	3	201010798530	17.436	1	1	3
0	1	3	201010798624	20.222	1	7	3
21	1	3	201010798666	19.864	1	8	3
2	1	3	201010799000	14.573	1	21	3
0	1	4	201010799203	293.219	1	7	3
0	1	2	201010799221	7.81	1	16	3
0	1	4	201010799262	291.467	1	21	3
3	1	3	201010799290	19.864	1	8	3
99	1	2	201010799473	4.783	1	10	3
2	1	3	201010799481	15.62	1	16	3
0	1	3	201010799683	14.573	1	21	3
0	1	3	201010799736	15.62	1	16	3
0	1	3	201010799846	19.898	1	4	3
12	1	4	201010799918	293.219	1	7	3
19	1	3	201011169098	13.047	1	2	4
4	1	3	201011169505	13.047	1	3	4
1	1	3	201011169901	13.047	1	1	4
12	1	3	201011169901	13.047	1	1	4
0	1	3	201011169992	13.047	1	2	4
0	1	3	201011170075	13.047	1	2	4
7	1	3	201011170499	13.047	1	2	4
2	1	3	201011170531	13.047	1	3	4
1	1	4	201011170693	305.288	1	7	4
5	1	3	201011170842	13.047	1	2	4
12	1	3	201011170967	13.047	1	1	4
0	1	3	201011171104	13.047	1	1	4
4	1	3	201011171227	13.047	1	2	4
6	1	3	201011171263	13.047	1	2	4
21	1	3	201011171264	13.047	1	2	4
0	1	3	201011171273	13.047	1	2	4
2	1	3	201011171376	13.047	1	2	4
6	1	3	201011171376	13.047	1	2	4
2	1	3	201011171426	13.047	1	1	4
1	1	3	201011171507	13.047	1	1	4
6	1	3	201011171507	13.047	1	1	4
1	1	3	201011171622	13.047	1	2	4
1	1	3	201011171632	13.047	1	2	4
1	1	3	201011171829	13.047	1	2	4
9	1	3	201011171849	13.047	1	2	4
2	1	3	201011171857	13.047	1	1	4
2	1	3	201011172000	33.921	1	7	4
98	1	3	201011172272	59.362	1	11	4
19	1	3	201011172289	27.137	1	6	4
9	1	3	201011172697	13.047	1	2	4
10	1	3	201011172851	13.047	1	3	4
10	1	3	201011172851	13.047	2	3	4
9	1	3	201011173218	13.047	1	3	4
7	1	3	201011173411	121.593	1	17	4
1	1	3	201011173528	13.047	1	2	4
0	1	3	201011173561	33.921	1	7	4
1	1	3	201011173855	33.921	1	7	4
1	1	3	201011173871	13.047	1	3	4
2	1	3	201011173891	13.047	1	3	4
7	1	3	201011173934	13.047	1	3	4
6	1	3	201011173957	13.047	1	2	4
21	1	3	201011173996	13.047	1	3	4
2	1	3	201011174350	27.137	1	6	4
1	1	4	201011174701	300.07	1	4	4
0	1	3	201011174805	13.047	1	3	4
10	1	3	201011174969	13.047	1	2	4
0	1	3	201011175069	13.047	1	1	4
10	1	3	201011175284	13.047	1	3	4
1	1	3	201011175317	13.047	1	3	4
0	1	3	201011175361	27.137	1	6	4
0	1	3	201011175416	13.047	1	2	4
2	1	3	201011175737	13.047	1	2	4
2	1	3	201011175851	13.047	1	2	4
2	1	3	201011175876	13.047	1	2	4
0	1	3	201011175881	13.047	1	2	4
2	1	3	201011175931	13.047	1	3	4
2	1	3	201011176043	13.047	1	3	4
0	1	2	201011176199	27.137	1	6	4
1	1	3	201011176406	13.047	1	2	4
0	1	3	201011176826	13.047	1	2	4
6	1	3	201011176839	13.047	1	2	4
2	1	3	201011176873	13.047	1	3	4
1	1	3	201011177135	121.593	1	17	4
6	1	4	201011177234	300.07	1	1	4
2	1	3	201011177480	13.047	1	2	4
1	1	3	201011177570	59.362	1	11	4
5	1	3	201011177588	33.921	1	7	4
0	1	3	201011177815	13.047	1	1	4
0	1	3	201011177863	27.137	1	6	4
2	1	3	201011178019	13.047	1	2	4
5	1	3	201011178025	13.047	1	2	4
9	1	3	201011178059	13.047	1	2	4
2	1	3	201011178165	59.362	1	11	4
0	1	3	201011178228	13.047	1	4	4
1	1	3	201011178289	13.047	1	2	4
9	1	3	201011178417	13.047	1	1	4
0	1	3	201011178498	13.047	1	2	4
0	1	3	201011178498	13.047	2	2	4
0	1	3	201011178498	13.047	3	2	4
0	1	3	201011178498	13.047	4	2	4
0	1	3	201011178498	13.047	5	2	4
2	1	3	201011178603	59.362	1	11	4
0	1	3	201011178613	13.047	1	3	4
4	1	3	201011178622	13.047	1	1	4
4	1	3	201011178622	13.047	2	1	4
0	1	3	201011178800	13.047	1	2	4
0	1	3	201011179055	13.047	1	2	4
1	1	3	201011179061	13.047	1	2	4
0	1	3	201011518070	16.569	1	1	5
0	1	3	201011518253	16.459	1	8	5
0	1	3	201011518310	16.569	1	1	5
0	1	3	201011518385	22.423	1	16	5
1	1	2	201011518418	5.523	1	3	5
12	1	3	201011518423	16.459	1	8	5
21	1	3	201011518426	16.459	1	8	5
0	1	3	201011518484	16.569	1	3	5
0	1	3	201011518583	21.098	1	11	5
0	1	3	201011518659	16.569	1	1	5
0	1	3	201011518659	16.569	2	1	5
12	1	4	201011518721	307.079	1	22	5
0	1	3	201011518813	16.569	1	1	5
3	1	3	201011518950	16.459	1	8	5
0	1	3	201011519024	16.459	1	8	5
17	1	3	201011519245	16.459	1	8	5
0	1	3	201011519670	16.459	1	8	5
2	1	3	201011519858	16.569	1	2	5
3	1	3	201011519858	16.569	1	2	5
21	1	6	201011520047	134.54	1	16	5
2	1	3	201011520270	16.569	1	2	5
3	1	3	201011520270	16.569	1	2	5
0	1	3	201011520334	16.569	1	1	5
98	1	2	201011520408	5.523	1	3	5
98	1	4	201011520411	292.719	1	3	5
0	1	4	201012003206	303.637	1	26	6
0	1	3	201012003212	20.242	1	26	6
0	1	3	201012003220	16.363	1	5	6
2	1	3	201012003228	23.242	1	14	6
0	1	4	201012003233	290.519	1	14	6
0	1	4	201012003235	295.065	1	11	6
0	1	3	201012003238	17.883	1	11	6
99	1	3	201012003266	20.242	1	26	6
0	1	3	201012003280	16.363	1	5	6
99	1	2	201012003292	14.82	1	20	6
1	1	3	201012003312	19.337	1	1	6
4	1	3	201012003330	17.238	1	4	6
1	1	3	201012003336	17.238	1	4	6
0	1	3	201012003368	20.242	1	26	6
21	1	3	201012003504	19.337	1	1	6
1	1	3	201012003549	20.242	1	26	6
98	1	3	201012003550	20.242	1	26	6
2	1	6	201012003596	133.38	1	20	6
3	1	6	201012003596	133.38	1	20	6
1	1	3	201012414645	29.745	1	22	8
21	1	3	201012414733	28.382	1	15	8
98	1	3	201012414734	28.382	1	15	8
1	1	3	201012414935	28.382	1	15	8
0	1	6	201012414942	118.979	1	22	8
0	1	3	201012415071	44.206	1	28	8
1	1	3	201012415138	28.382	1	15	8
0	1	4	201012415161	307.737	1	51	8
0	1	3	201012415271	61.547	1	51	8
0	1	4	201012415306	296.566	1	118	8
2	1	3	201012415389	28.382	1	15	8
0	1	3	201012415483	44.206	1	28	8
98	1	3	201012415496	28.382	1	15	8
98	1	3	201012415527	98.855	1	118	8
0	1	3	201012415732	58.586	1	47	8
2	1	3	201012415746	61.547	1	51	8
17	1	3	201012415746	61.547	1	51	8
0	1	3	201012415781	17.303	1	5	8
0	1	4	201012415958	283.822	1	15	8
1	1	3	201012415985	28.382	1	15	8
1	1	3	201012416025	17.843	1	8	8
98	1	4	201012416068	292.929	1	47	8
99	1	3	201012416482	12.847	1	2	8
99	1	3	201012416518	28.382	1	15	8
99	1	3	201012416518	28.382	2	15	8
99	1	4	201012416568	296.566	1	118	8
2	2	3	201012800877	19.051	1	2	11
2	2	3	201012800914	19.051	1	2	11
21	2	3	201012800925	19.051	1	2	11
2	2	3	201012801024	19.051	1	2	11
0	3	4	201013035454	292.647	1	4	9
1	3	3	201013035934	24.295	1	13	9
12	3	3	201013036359	15.754	1	8	9
12	3	3	201013036360	19.19	1	4	9
19	3	3	201013036466	19.19	1	5	9
0	3	3	201013036556	19.19	1	7	9
0	3	3	201013036818	19.19	1	3	9
1	3	3	201013037077	19.19	1	4	9
6	3	4	201013037266	292.647	1	4	9
6	3	4	201013037266	292.647	2	4	9
1	3	3	201013037604	19.19	1	3	9
0	3	1	201013037820	4.798	1	2	9
0	3	3	201013038013	19.19	1	3	9
98	3	3	201013038071	19.19	1	6	9
6	3	3	201013038237	19.19	1	3	9
2	3	3	201013038574	15.754	1	8	9
1	3	3	201013038588	24.295	1	13	9
12	3	3	201013038588	24.295	1	13	9
0	3	3	201013038646	19.19	1	3	9
1	3	3	201013038894	19.19	1	5	9
6	3	3	201013038894	19.19	1	5	9
12	3	3	201013038894	19.19	1	5	9
2	3	3	201013038959	19.19	1	3	9
1	3	3	201013039660	19.19	1	5	9
0	3	3	201013039718	19.19	1	3	9
1	3	3	201013039824	19.19	1	4	9
6	3	3	201013040178	19.19	1	4	9
1	3	3	201013040348	19.19	1	3	9
7	3	1	201013040667	4.798	1	4	9
1	3	4	201013041019	292.647	1	5	9
1	3	3	201013041206	19.19	1	4	9
1	3	3	201013041852	19.19	1	3	9
2	3	3	201013042172	19.19	1	3	9
1	3	3	201013042194	19.19	1	4	9
1	3	3	201013042463	19.19	1	3	9
21	3	3	201013042519	27.04	1	16	9
5	3	3	201013042722	19.19	1	5	9
1	3	3	201013042776	19.19	1	4	9
5	3	3	201013042794	19.19	1	3	9
0	3	3	201013042905	19.19	1	3	9
2	3	3	201013043135	19.19	1	4	9
2	3	3	201013043407	19.19	1	7	9
2	3	3	201013043493	19.19	1	3	9
1	3	3	201013043569	19.19	1	4	9
2	2	3	201013533813	19.051	1	3	11
1	2	3	201013534554	19.051	1	1	11
0	2	3	201013535465	19.051	1	6	11
0	2	3	201013535654	19.051	1	1	11
21	2	3	201013535744	48.988	1	7	11
2	2	3	201013535817	19.051	1	1	11
0	2	3	201013535828	19.051	1	1	11
0	2	3	201013535989	19.051	1	1	11
0	2	3	201013536142	19.051	1	1	11
2	2	3	201013536258	19.051	1	1	11
0	2	3	201013536313	19.051	1	1	11
4	2	3	201013536354	19.051	1	1	11
0	2	3	201013536545	19.051	1	1	11
18	2	3	201013536565	19.051	1	5	11
21	2	3	201013537007	19.051	1	1	11
0	2	3	201013537199	19.051	1	1	11
10	2	3	201013537243	19.051	1	1	11
0	2	3	201013537357	48.988	1	7	11
0	2	3	201013537357	48.988	2	7	11
10	2	4	201013537471	285.76	1	6	11
0	2	3	201013537783	19.051	1	1	11
0	2	3	201013537852	19.051	1	3	11
0	2	3	201013537906	48.988	1	7	11
2	2	3	201013538005	19.051	1	5	11
0	2	3	201013538036	19.051	1	1	11
0	2	3	201013538043	19.051	1	1	11
0	2	3	201013538059	19.051	1	1	11
0	2	3	201013538275	19.051	1	1	11
0	2	3	201013538275	19.051	2	1	11
21	2	3	201013538358	19.051	1	1	11
1	2	3	201013538424	19.051	1	5	11
21	2	3	201013538460	19.051	1	1	11
1	2	3	201013538693	19.051	1	5	11
19	2	3	201013538722	19.051	1	1	11
0	2	3	201013538842	19.051	1	1	11
1	2	3	201013538882	19.051	1	5	11
21	2	3	201013539475	19.051	1	1	11
0	2	3	201013539611	19.051	1	3	11
0	2	3	201013539817	19.051	1	5	11
5	2	3	201013539906	19.051	1	1	11
1	2	3	201014066943	12.211	1	5	12
21	2	3	201014066944	12.211	1	5	12
99	2	3	201014067263	18.908	1	1	12
4	2	3	201014067692	18.908	1	1	12
0	2	3	201014067708	18.908	1	2	12
99	2	3	201014068598	18.908	1	1	12
10	2	3	201014069348	18.908	1	3	12
1	2	3	201014069473	20.788	1	9	12
18	2	4	201014069878	296.222	1	1	12
1	2	3	201014069901	20.788	1	9	12
10	2	3	201014070756	18.908	1	1	12
2	2	4	201014070994	296.222	1	1	12
21	2	3	201014071101	12.211	1	5	12
21	2	3	201014071184	83.685	1	14	12
0	2	3	201014072465	12.211	1	5	12
0	2	3	201014072712	20.788	1	9	12
99	2	3	201014073008	12.211	1	5	12
1	2	3	201014073022	12.211	1	5	12
98	2	3	201014074595	18.908	1	1	12
0	2	3	201014101394	16.703	1	1	74
0	2	3	201014102308	16.703	1	9	74
0	2	3	201014102460	16.703	1	1	74
2	2	3	201014102497	16.703	1	9	74
12	2	3	201014102497	16.703	1	9	74
0	2	3	201014102811	16.703	1	9	74
2	2	3	201014102967	16.703	1	1	74
3	2	3	201014102967	16.703	1	1	74
2	2	3	201014103206	16.703	1	1	74
6	2	3	201014103206	16.703	1	1	74
99	2	3	201014103527	16.703	1	9	74
99	2	3	201014103819	16.703	1	1	74
98	2	3	201014104061	16.703	1	2	74
0	2	3	201014104174	16.703	1	9	74
2	2	3	201014104238	16.703	1	9	74
12	2	3	201014104238	16.703	1	9	74
12	2	3	201014104272	16.703	1	9	74
99	2	3	201014104298	16.703	1	1	74
0	2	3	201014104820	16.703	1	9	74
9	2	3	201014104878	16.703	1	9	74
1	2	3	201014104976	16.703	1	1	74
0	2	3	201014104993	16.703	1	1	74
21	2	3	201014105043	16.703	1	1	74
1	2	3	201014105118	16.703	1	9	74
2	2	3	201014105118	16.703	1	9	74
12	2	3	201014105118	16.703	1	9	74
0	2	3	201014105326	16.703	1	1	74
9	2	3	201014105625	16.703	1	1	74
0	2	3	201014105751	16.703	1	9	74
2	2	3	201014106007	16.703	1	1	74
0	2	3	201014106237	16.703	1	1	74
1	2	3	201014107059	16.703	1	1	74
12	2	3	201014107059	16.703	1	1	74
99	2	3	201014738408	38.967	1	1	13
99	2	3	201014738491	38.967	1	1	13
0	2	3	201014738958	38.967	1	6	13
2	2	3	201014739120	38.967	1	1	13
0	2	3	201014739166	38.967	1	1	13
0	2	3	201014739192	38.967	1	3	13
18	2	4	201014739259	311.734	1	3	13
0	2	3	201014739349	38.967	1	2	13
0	2	3	201014739349	38.967	2	2	13
98	2	3	201014739384	38.967	1	3	13
7	2	3	201014739454	38.967	1	5	13
2	2	4	201014739596	311.734	1	1	13
0	2	3	201014739603	38.967	1	1	13
1	2	4	201014740019	311.734	1	1	13
21	2	3	201014740035	38.967	1	6	13
2	2	3	201014740119	38.967	1	1	13
1	2	3	201014740299	38.967	1	1	13
98	2	3	201014740334	38.967	1	3	13
0	2	3	201014740480	38.967	1	1	13
14	2	3	201014740580	38.967	1	1	13
2	2	3	201014740616	38.967	1	5	13
0	2	3	201014740635	38.967	1	1	13
7	2	3	201014740641	38.967	1	2	13
21	2	4	201014740680	311.734	1	4	13
0	2	3	201014740705	38.967	1	2	13
19	2	3	201014740823	38.967	1	1	13
2	2	3	201014740824	38.967	1	4	13
2	2	3	201014740851	38.967	1	1	13
5	2	3	201014741069	38.967	1	5	13
98	2	3	201014741229	38.967	1	4	13
0	2	3	201014741249	38.967	1	5	13
98	2	4	201014741257	311.734	1	5	13
0	2	3	201014741334	38.967	1	1	13
0	2	3	201014741424	38.967	1	1	13
21	2	3	201014741432	38.967	1	1	13
1	2	3	201014741462	38.967	1	3	13
4	2	3	201014741618	38.967	1	1	13
1	2	3	201014741626	38.967	1	1	13
0	2	3	201014741926	38.967	1	5	13
0	2	3	201014964758	18.905	1	3	10
1	2	3	201014964912	17.006	1	17	10
19	2	3	201014964912	17.006	1	17	10
0	2	3	201014965452	22.772	1	16	33
1	2	3	201014965548	18.905	1	1	10
2	2	3	201014966424	18.466	1	1	33
4	2	3	201014966562	18.766	1	8	33
0	2	3	201014967171	13.597	1	15	10
4	2	3	201014967385	18.466	1	1	33
2	2	3	201014967901	18.905	1	1	10
2	2	3	201014968014	18.905	1	2	10
0	2	3	201014968629	18.746	1	6	33
0	2	3	201014968727	22.27	1	12	33
12	2	3	201014968987	18.905	1	1	10
0	2	3	201014969049	18.905	1	1	10
0	2	3	201014969122	18.905	1	2	10
1	2	3	201014969416	13.597	1	15	10
0	2	3	201014969477	17.006	1	17	10
0	2	3	201014969507	17.006	1	17	10
0	2	3	201014969507	17.006	2	17	10
2	2	3	201014969885	15.077	1	5	10
4	2	3	201014970160	15.077	1	5	10
0	2	3	201014970702	13.597	1	15	10
0	2	3	201014971261	18.466	1	1	33
0	2	2	201014971354	9.373	1	6	33
0	2	3	201014971372	18.746	1	6	33
1	2	3	201014971526	22.27	1	12	33
0	2	3	201014971813	18.905	1	1	10
10	2	3	201014972193	13.597	1	15	10
1	2	3	201014972234	13.597	1	15	10
0	2	3	201014972286	17.006	1	17	10
2	2	3	201014972445	18.905	1	4	10
1	2	3	201014972763	18.466	1	3	33
0	2	3	201014972815	18.466	1	2	33
0	2	3	201014972904	18.746	1	6	33
2	2	4	201014972947	293.993	1	8	33
1	2	3	201014973141	18.905	1	1	10
1	2	3	201014973378	18.905	1	3	10
1	2	3	201014973453	18.905	1	3	10
0	2	3	201014973685	17.006	1	17	10
0	2	4	201014973694	289.106	1	17	10
21	2	1	201014974181	2.701	1	1	10
21	2	1	201014974181	2.701	2	1	10
21	2	1	201014974181	2.701	3	1	10
21	2	1	201014974181	2.701	4	1	10
21	2	1	201014974181	2.701	5	1	10
0	2	3	201014974251	18.905	1	1	10
4	2	2	201014974303	2.701	1	2	10
99	2	3	201014974654	15.077	1	5	10
9	2	3	201014975343	22.27	1	12	33
2	3	3	201014975484	22.464	1	1	46
7	2	3	201014975592	22.772	1	16	33
0	3	3	201014975670	22.464	1	1	46
2	2	3	201014976182	15.077	1	5	10
1	2	3	201014976248	13.597	1	15	10
2	2	3	201014976296	17.006	1	17	10
1	3	4	201014976445	292.032	1	1	46
1	2	3	201014976855	18.466	1	3	33
1	2	3	201014976927	18.466	1	2	33
99	2	3	201014977012	18.746	1	6	33
4	2	3	201014977299	22.772	1	16	33
1	2	3	201014977405	18.905	1	1	10
0	2	3	201014977524	18.905	1	1	10
2	2	3	201014977670	18.905	1	2	10
1	2	3	201014978301	17.006	1	17	10
99	2	3	201014978670	18.905	1	3	10
0	2	3	201014978957	13.597	1	15	10
0	2	3	201014978958	13.597	1	15	10
4	2	3	201014979053	17.006	1	17	10
19	2	3	201014979115	13.597	1	15	10
1	2	3	201014979116	13.597	1	15	10
1	2	3	201014979119	13.597	1	15	10
1	2	3	201014979226	15.077	1	5	10
1	2	3	201014980016	18.905	1	2	10
1	2	3	201014980651	22.27	1	12	33
0	3	3	201015446323	20.054	1	1	41
0	3	3	201015446454	20.054	1	1	41
99	3	3	201015446473	20.054	1	1	41
2	3	3	201015446558	20.054	1	2	41
0	3	3	201015446561	20.054	1	1	41
0	3	3	201015446561	20.054	2	1	41
9	3	3	201015446563	20.054	1	1	41
9	3	3	201015446563	20.054	2	1	41
7	3	3	201015446787	20.054	1	1	41
99	3	3	201015446896	20.054	1	1	41
1	3	3	201015446994	20.054	1	1	41
2	3	3	201015447013	20.054	1	1	41
0	3	3	201015447062	20.054	1	1	41
0	3	3	201015447082	20.054	1	1	41
2	3	3	201015447111	20.054	1	2	41
99	3	4	201015447115	290.777	1	2	41
10	3	3	201015447141	20.054	1	1	41
0	3	4	201015447221	290.777	1	1	41
0	3	3	201015447228	20.054	1	1	41
2	3	3	201015447350	20.054	1	1	41
0	3	3	201015447451	20.054	1	1	41
0	3	3	201015447451	20.054	2	1	41
0	3	6	201015447528	130.348	1	2	41
21	3	3	201015447565	20.054	1	1	41
0	3	3	201015447578	20.054	1	1	41
0	3	3	201015447598	20.054	1	1	41
0	3	3	201015447725	20.054	1	1	41
12	3	3	201015447753	20.054	1	1	41
2	3	3	201015447832	20.054	1	2	41
0	3	3	201015447847	20.054	1	2	41
0	3	3	201015447932	20.054	1	2	41
0	3	3	201015447932	20.054	2	2	41
0	3	3	201015447945	20.054	1	1	41
0	3	3	201015447956	20.054	1	1	41
0	3	3	201015447963	20.054	1	1	41
0	3	3	201015447976	20.054	1	1	41
1	3	3	201015448068	20.054	1	1	41
0	3	3	201015448094	20.054	1	2	41
0	3	3	201015448167	20.054	1	1	41
0	3	3	201015448183	20.054	1	1	41
1	3	3	201015448315	20.054	1	1	41
14	3	3	201015448461	20.054	1	1	41
14	3	3	201015448461	20.054	2	1	41
15	3	3	201015448482	20.054	1	1	41
0	3	3	201015448496	20.054	1	1	41
2	3	3	201015448516	20.054	1	2	41
21	3	3	201015448566	20.054	1	1	41
9	3	3	201015448583	20.054	1	1	41
0	3	3	201015448595	20.054	1	1	41
0	3	3	201015448607	20.054	1	2	41
0	3	3	201015448833	20.054	1	2	41
98	3	3	201015448849	20.054	1	1	41
0	3	3	201015448960	20.054	1	1	41
99	3	3	201015449112	20.054	1	1	41
17	3	3	201015449124	20.054	1	1	41
0	3	3	201015449307	20.054	1	1	41
2	3	3	201015449320	20.054	1	1	41
0	3	4	201015449387	290.777	1	2	41
2	3	3	201015449424	20.054	1	2	41
3	3	3	201015449424	20.054	1	2	41
0	3	3	201015449469	20.054	1	1	41
0	3	3	201015449481	20.054	1	1	41
0	3	3	201015449498	20.054	1	1	41
0	3	3	201015449506	20.054	1	1	41
0	3	3	201015449551	20.054	1	1	41
0	3	3	201015449573	20.054	1	1	41
2	3	3	201015449662	20.054	1	1	41
3	3	3	201015449662	20.054	1	1	41
21	3	3	201015449788	20.054	1	2	41
2	3	3	201015449847	20.054	1	1	41
0	3	3	201015449912	20.054	1	1	41
0	3	4	201015449967	290.777	1	2	41
0	3	3	201015449977	20.054	1	1	41
15	3	3	201015450055	20.054	1	1	41
0	3	3	201015450147	20.054	1	2	41
2	3	3	201015450178	20.054	1	2	41
98	3	3	201015450255	20.054	1	1	41
2	3	2	201015450381	10.027	1	1	41
