MACTION	REGION	STRATUM	CASENUM	WEIGHT	PERNO	PJ	PSU
0	4	3	200959660333	15.759	1	1	94
0	4	3	200959660344	15.759	1	1	94
7	4	3	200959660365	15.759	1	1	94
8	4	3	200959660365	15.759	1	1	94
0	4	3	200959660385	15.759	1	4	94
0	4	5	200959660429	63.036	1	4	94
0	4	3	200959660513	15.759	1	1	94
10	4	3	200959660522	15.759	1	1	94
0	4	3	200959660624	15.759	1	3	94
0	4	3	200959660706	15.759	1	3	94
7	4	3	200959660806	15.759	1	1	94
0	4	3	200959660871	15.759	1	1	94
0	4	3	200959660879	15.759	1	1	94
0	4	3	200959660886	15.759	1	1	94
0	4	3	200959660926	15.759	1	4	94
22	4	3	200959660961	15.759	1	4	94
7	4	3	200959661023	15.759	1	4	94
10	4	3	200959661023	15.759	1	4	94
10	4	3	200959661069	15.759	1	1	94
0	4	3	200959661111	15.759	1	1	94
22	4	3	200959661117	15.759	1	1	94
7	4	3	200959661151	15.759	1	3	94
0	4	3	200959661181	15.759	1	3	94
0	4	3	200959661282	15.759	1	2	94
0	4	3	200959661282	15.759	2	2	94
0	4	3	200959661302	15.759	1	1	94
0	4	3	200959661303	15.759	1	1	94
2	4	3	200959661306	15.759	1	1	94
0	4	3	200959661320	15.759	1	1	94
0	4	3	200959661322	15.759	1	1	94
10	4	3	200959661405	15.759	1	1	94
29	4	3	200959661407	15.759	1	1	94
0	4	3	200959661437	15.759	1	4	94
98	4	3	200959661467	15.759	1	4	94
10	4	3	200959661585	15.759	1	1	94
0	4	3	200959661613	15.759	1	1	94
10	4	3	200959661617	15.759	1	1	94
0	4	3	200959661638	15.759	1	3	94
7	4	3	200959661676	15.759	1	1	94
0	4	3	200959661680	15.759	1	1	94
0	4	3	200959661685	15.759	1	1	94
5	4	3	200959661707	15.759	1	1	94
7	4	3	200959661707	15.759	1	1	94
7	4	3	200959661709	15.759	1	1	94
8	4	3	200959661709	15.759	1	1	94
0	4	3	200959661750	15.759	1	1	94
0	4	3	200959661775	15.759	1	1	94
7	4	3	200959661833	15.759	1	1	94
0	4	3	200959661857	15.759	1	2	94
0	4	3	200959661878	15.759	1	2	94
0	4	3	200959661898	31.217	1	5	94
0	4	3	200959661899	31.217	1	5	94
7	4	3	200959662071	15.759	1	2	94
8	4	3	200959662071	15.759	1	2	94
0	4	3	200959662088	15.759	1	2	94
22	4	3	200959662107	15.759	1	3	94
0	4	3	200959662122	15.759	1	3	94
0	4	3	200959662165	15.759	1	3	94
7	4	3	200959662171	15.759	1	3	94
10	4	3	200959662171	15.759	1	3	94
0	4	3	200959662179	15.759	1	3	94
0	4	3	200959662205	15.759	1	3	94
0	4	3	200959662250	15.759	1	1	94
10	4	3	200959662267	15.759	1	1	94
98	4	3	200959662267	15.759	1	1	94
0	4	3	200959662281	15.759	1	1	94
0	4	3	200959662281	15.759	2	1	94
0	4	3	200959662302	15.759	1	1	94
10	4	3	200959662318	15.759	1	1	94
0	4	3	200959662319	15.759	1	1	94
8	4	3	200959662337	15.759	1	1	94
7	4	3	200959662366	15.759	1	1	94
98	4	3	200959662366	15.759	1	1	94
22	4	3	200959662373	15.759	1	1	94
0	4	3	200959662378	15.759	1	2	94
0	4	3	200959662397	15.759	1	2	94
0	4	3	200959662412	15.759	1	2	94
0	4	3	200959662425	15.759	1	2	94
0	4	3	200959662435	15.759	1	2	94
0	4	3	200959662467	15.759	1	2	94
7	4	3	200959662484	31.217	1	5	94
7	4	3	200959662484	31.217	2	5	94
0	4	3	200959662517	15.759	1	4	94
3	4	3	200959662545	15.759	1	3	94
7	4	3	200959662561	15.759	1	3	94
0	4	3	200959662600	15.759	1	3	94
25	4	3	200959662610	15.759	1	3	94
5	4	3	200959662645	15.759	1	3	94
5	4	4	200959662655	315.182	1	3	94
0	4	3	200959662691	15.759	1	1	94
0	4	3	200959662724	15.759	1	1	94
3	4	3	200959662727	15.759	1	1	94
0	4	3	200959662736	15.759	1	1	94
0	4	3	200959662758	15.759	1	1	94
0	4	3	200959662767	15.759	1	1	94
0	4	3	200959662771	15.759	1	1	94
0	4	3	200959662780	15.759	1	1	94
0	4	3	200959662804	15.759	1	1	94
0	4	4	200959662805	315.182	1	1	94
10	4	3	200959662812	15.759	1	1	94
98	4	3	200959662812	15.759	1	1	94
0	4	3	200959662815	15.759	1	1	94
7	4	3	200959662969	15.759	1	4	94
8	4	3	200959662969	15.759	1	4	94
0	4	3	200959663025	15.759	1	1	94
7	4	3	200959663047	15.759	1	1	94
0	4	3	200959663063	15.759	1	1	94
99	4	3	200959663216	15.759	1	1	94
98	4	3	200959663329	15.759	1	3	94
0	4	3	200959663347	15.759	1	1	94
21	4	3	200959663376	15.759	1	1	94
29	4	3	200959663531	15.759	1	4	94
0	4	3	200959663547	15.759	1	4	94
0	4	3	200959663613	15.759	1	1	94
10	4	3	200959663620	15.759	1	1	94
0	4	3	200959663626	15.759	1	1	94
0	4	3	200959663653	15.759	1	1	94
8	4	3	200959663744	15.759	1	3	94
9	4	3	200959663744	15.759	1	3	94
10	4	3	200959663744	15.759	1	3	94
0	4	3	200959663760	15.759	1	3	94
8	4	3	200959663765	15.759	1	3	94
0	4	3	200959663768	15.759	1	3	94
5	4	4	200959663780	315.182	1	3	94
98	4	4	200959663780	315.182	1	3	94
0	4	3	200959663794	15.759	1	3	94
21	4	3	200959663801	15.759	1	3	94
22	4	3	200959663801	15.759	1	3	94
10	4	3	200959663824	15.759	1	3	94
7	4	3	200959663859	15.759	1	3	94
0	4	3	200959663887	15.759	1	3	94
0	4	3	200959663981	15.759	1	1	94
0	4	3	200959663994	15.759	1	1	94
7	4	3	200959664003	15.759	1	1	94
98	4	3	200959664003	15.759	1	1	94
21	4	3	200959664235	15.759	1	1	94
22	4	3	200959664235	15.759	1	1	94
0	4	3	200959664338	15.759	1	3	94
5	4	3	200959664430	15.759	1	3	94
7	4	3	200959664430	15.759	1	3	94
0	4	3	200959664434	15.759	1	3	94
0	4	3	200959664437	15.759	1	3	94
8	4	3	200959664974	15.759	1	3	94
7	4	3	200959665000	15.759	1	3	94
98	4	3	200959665000	15.759	1	3	94
22	4	3	200959665105	15.759	1	3	94
0	4	3	200964300842	22.188	1	1	79
0	4	3	200964300854	22.188	1	1	79
0	4	3	200964300903	22.188	1	1	79
22	4	3	200964300957	22.188	1	1	79
7	4	3	200964301004	22.188	1	1	79
7	4	3	200964301041	22.188	1	1	79
98	4	4	200964301118	310.632	1	1	79
0	4	3	200964301133	22.188	1	1	79
21	4	3	200964301155	22.188	1	1	79
0	4	3	200964301166	22.188	1	1	79
0	4	3	200964301207	22.188	1	1	79
0	4	3	200964301216	22.188	1	1	79
1	4	4	200964301234	310.632	1	1	79
2	4	4	200964301234	310.632	1	1	79
0	4	3	200964301256	22.188	1	1	79
21	4	3	200964301262	22.188	1	1	79
22	4	3	200964301262	22.188	1	1	79
21	4	3	200964301262	22.188	2	1	79
22	4	3	200964301262	22.188	2	1	79
0	4	3	200964301281	22.188	1	1	79
0	4	3	200964301338	22.188	1	1	79
0	4	3	200964301338	22.188	2	1	79
21	4	3	200964301379	22.188	1	1	79
21	4	3	200964301402	22.188	1	1	79
10	4	3	200964301437	22.188	1	1	79
0	4	1	200964301526	11.094	1	1	79
99	4	3	200964301535	22.188	1	1	79
0	4	3	200964301572	22.188	1	1	79
0	4	3	200964301572	22.188	2	1	79
10	4	3	200964301599	22.188	1	1	79
0	4	3	200964301616	22.188	1	1	79
0	4	3	200964301673	22.188	1	1	79
21	4	3	200964301682	22.188	1	1	79
29	4	4	200964301687	310.632	1	1	79
3	4	3	200964301716	22.188	1	1	79
21	4	3	200964301740	22.188	1	1	79
98	4	3	200964301749	22.188	1	1	79
10	4	3	200964301778	22.188	1	1	79
98	4	3	200964301778	22.188	1	1	79
0	4	3	200964301790	22.188	1	1	79
0	4	3	200964301827	22.188	1	1	79
27	4	3	200964301880	22.188	1	1	79
10	4	3	200964301884	22.188	1	1	79
0	4	1	200964301908	11.094	1	1	79
0	4	1	200964301908	11.094	2	1	79
0	4	1	200964301908	11.094	3	1	79
0	4	3	200964301915	22.188	1	1	79
0	4	3	200964301915	22.188	2	1	79
0	4	3	200964301915	22.188	3	1	79
0	2	3	200964602912	19.051	1	1	11
0	2	3	200964602964	19.051	1	1	11
2	2	3	200964603346	19.051	1	1	11
24	2	3	200964603347	19.051	1	1	11
0	2	1	200964603350	19.051	1	1	11
0	2	4	200964603511	304.811	1	1	11
99	2	3	200964603567	19.051	1	1	11
0	2	3	200964603667	19.051	1	1	11
22	2	3	200964603761	19.051	1	1	11
10	2	3	200964603940	19.051	1	1	11
29	2	2	200964603947	19.051	1	1	11
7	2	3	200964603964	19.051	1	1	11
0	2	3	200964604135	19.051	1	1	11
21	3	3	200965506860	12.222	1	1	43
22	3	3	200965506860	12.222	1	1	43
21	3	3	200965507174	12.222	1	1	43
21	3	3	200965507174	12.222	2	1	43
0	3	3	200965507332	12.222	1	1	43
0	3	3	200965508017	12.222	1	2	43
27	3	3	200965508179	12.222	1	2	43
98	3	3	200965508870	12.222	1	2	43
0	3	3	200965508930	12.222	1	2	43
0	3	3	200965509212	12.222	1	2	43
0	3	5	200965509291	73.329	1	2	43
0	3	5	200965509291	73.329	2	2	43
0	3	5	200965509291	73.329	3	2	43
0	3	3	200965509606	57.347	1	10	43
21	3	3	200965509634	12.222	1	2	43
1	3	3	200965509680	12.222	1	2	43
98	3	3	200965509680	12.222	1	2	43
28	3	3	200965509760	12.222	1	2	43
27	3	3	200965509981	12.222	1	2	43
0	3	3	200965510611	57.347	1	10	43
29	4	1	200965601005	8.075	1	3	75
0	4	3	200965601111	16.15	1	4	75
21	4	3	200965601127	16.15	1	3	75
22	4	3	200965601127	16.15	1	3	75
0	4	3	200965601391	16.15	1	3	75
0	4	3	200965601449	16.15	1	3	75
0	4	3	200965601521	16.15	1	4	75
0	4	3	200965601606	16.15	1	3	75
0	4	6	200965601615	137.278	1	3	75
22	4	3	200965601699	16.15	1	2	75
99	4	3	200965901559	22.188	1	1	79
10	4	4	200965901594	310.632	1	1	79
99	4	3	200965901618	22.188	1	1	79
0	4	3	200965901696	22.188	1	1	79
0	4	3	200965901822	22.188	1	1	79
7	4	6	200965901844	144.222	1	1	79
10	4	6	200965901844	144.222	1	1	79
22	4	3	200965901871	22.188	1	1	79
3	4	4	200965901875	310.632	1	1	79
10	4	3	200965901892	22.188	1	1	79
0	4	3	200965901907	22.188	1	1	79
98	4	3	200965901919	22.188	1	1	79
98	4	3	200965901991	22.188	1	1	79
98	4	3	200965902018	22.188	1	1	79
7	4	3	200965902072	22.188	1	1	79
10	4	3	200965902072	22.188	1	1	79
6	4	3	200965902231	22.188	1	1	79
7	4	3	200965902231	22.188	1	1	79
10	4	3	200965902231	22.188	1	1	79
0	4	4	200965902263	310.632	1	7	79
0	4	3	200965902280	22.188	1	7	79
21	4	3	200965902282	22.188	1	7	79
22	4	3	200965902282	22.188	1	7	79
24	4	3	200965902282	22.188	1	7	79
10	4	3	200965902332	22.188	1	1	79
7	4	3	200965902348	22.188	1	1	79
22	4	3	200965902370	22.188	1	1	79
0	4	3	200965902900	22.188	1	7	79
10	4	4	200965902922	310.632	1	1	79
10	4	3	200965903165	22.188	1	7	79
7	4	3	200965903261	22.188	1	7	79
10	4	3	200965903275	22.188	1	7	79
98	4	3	200965903275	22.188	1	7	79
21	4	3	200965903284	22.188	1	7	79
22	4	3	200965903284	22.188	1	7	79
98	4	3	200965903306	22.188	1	7	79
10	4	3	200965903342	22.188	1	1	79
10	4	3	200965903399	22.188	1	1	79
0	4	3	200965903411	22.188	1	1	79
0	4	2	200965903629	3.896	1	4	79
0	4	2	200965903629	3.896	2	4	79
21	4	3	200965903662	22.188	1	1	79
99	4	3	200965903682	22.188	1	1	79
5	4	3	200965903696	22.188	1	1	79
7	4	3	200965903696	22.188	1	1	79
0	4	3	200965903699	22.188	1	1	79
0	4	3	200965903742	22.188	1	1	79
0	4	3	200965903823	22.188	1	1	79
29	4	3	200965903833	22.188	1	1	79
7	4	3	200965903866	22.188	1	1	79
10	4	3	200965903866	22.188	1	1	79
99	4	3	200965903974	22.188	1	1	79
7	4	3	200965904121	22.188	1	7	79
10	4	3	200965904121	22.188	1	7	79
0	4	3	200965904134	22.188	1	7	79
0	4	3	200965904310	22.188	1	7	79
0	4	3	200965904574	22.188	1	1	79
22	4	3	200965904591	22.188	1	1	79
0	4	3	200965904656	22.188	1	1	79
0	4	4	200965904686	310.632	1	1	79
5	4	3	200965904691	22.188	1	1	79
7	4	3	200965904691	22.188	1	1	79
22	4	3	200965904703	22.188	1	1	79
98	4	3	200965904703	22.188	1	1	79
3	4	2	200965904709	11.094	1	1	79
0	4	3	200965904713	22.188	1	1	79
0	4	3	200965904713	22.188	2	1	79
24	3	6	200968503168	134.436	1	1	43
98	3	2	200968503500	12.222	1	1	43
0	3	3	200968601013	12.222	1	1	43
99	2	3	200968702464	19.051	1	3	11
98	2	3	200968702800	19.051	1	3	11
0	2	3	200968702924	19.051	1	3	11
7	2	3	200968702964	19.051	1	3	11
8	2	3	200968702964	19.051	1	3	11
7	2	3	200968703033	19.051	1	3	11
7	2	3	200968703090	19.051	1	3	11
22	2	3	200968703118	19.051	1	3	11
0	2	3	200968703122	19.051	1	3	11
0	2	4	200968703144	304.811	1	3	11
7	2	3	200968703170	19.051	1	3	11
21	2	3	200968703220	19.051	1	3	11
0	2	4	200968703290	304.811	1	3	11
98	2	3	200968703300	19.051	1	3	11
7	2	3	200968703311	19.051	1	3	11
7	2	4	200968703313	304.811	1	3	11
7	2	3	200968703325	19.051	1	3	11
0	2	3	200968703356	19.051	1	3	11
0	2	3	200968703372	19.051	1	3	11
7	2	3	200968703414	19.051	1	3	11
7	2	3	200968703414	19.051	2	3	11
0	2	4	200968703445	304.811	1	3	11
21	2	3	200968703467	19.051	1	3	11
21	2	3	200968703481	19.051	1	3	11
0	2	3	200968703701	19.051	1	3	11
0	2	3	200968703701	19.051	2	3	11
0	2	3	200968703752	19.051	1	3	11
0	2	3	200968703771	19.051	1	3	11
0	2	3	200968703803	19.051	1	3	11
99	2	3	200968703889	19.051	1	3	11
7	2	4	200968703982	304.811	1	3	11
0	2	3	200968704010	19.051	1	3	11
0	2	3	200968704111	19.051	1	3	11
0	2	3	200968704144	19.051	1	3	11
0	2	3	200968704217	19.051	1	3	11
4	2	3	200968704225	19.051	1	3	11
0	2	3	200968704275	19.051	1	3	11
0	2	3	200968704278	19.051	1	3	11
7	2	3	200968704285	19.051	1	3	11
0	2	3	200968704316	19.051	1	3	11
0	2	4	200968704385	304.811	1	3	11
99	2	3	200968704491	19.051	1	3	11
0	2	2	200968802121	19.051	1	4	11
0	2	2	200968802263	19.051	1	4	11
22	2	2	200968802782	19.051	1	4	11
0	2	3	200968803170	19.051	1	4	11
0	2	2	200968803371	19.051	1	4	11
0	2	4	200968804168	304.811	1	4	11
0	1	3	200969500139	17.883	1	11	6
22	1	3	200969500143	17.883	1	11	6
24	1	3	200969500143	17.883	1	11	6
0	1	3	200969500176	19.337	1	2	6
0	1	3	200969500189	23.242	1	14	6
21	1	3	200969500204	16.463	1	7	6
22	1	3	200969500204	16.463	1	7	6
7	1	3	200969500210	20.242	1	26	6
99	1	3	200969500216	20.242	1	26	6
99	1	3	200969500217	20.242	1	26	6
21	1	3	200969500219	17.238	1	4	6
21	1	3	200969500233	16.363	1	5	6
21	1	3	200969500277	14.82	1	20	6
22	1	3	200969500277	14.82	1	20	6
21	1	3	200969500283	23.242	1	14	6
22	1	3	200969500283	23.242	1	14	6
0	1	3	200969500312	17.238	1	4	6
99	1	3	200969500339	23.242	1	14	6
0	1	3	200969500371	20.242	1	26	6
0	1	3	200969500372	20.242	1	26	6
21	1	3	200969500397	23.242	1	14	6
99	1	3	200969500431	17.238	1	4	6
0	1	3	200969500441	20.242	1	26	6
98	1	3	200969500442	20.242	1	26	6
0	1	3	200969500444	20.242	1	26	6
99	1	3	200969500458	23.242	1	14	6
0	1	3	200969500467	23.242	1	14	6
0	1	3	200969500467	23.242	2	14	6
0	1	4	200969500486	310.284	1	4	6
21	1	2	200969500492	5.746	1	4	6
0	1	3	200969500516	14.82	1	20	6
0	1	3	200969500522	14.82	1	20	6
10	1	3	200969500525	14.82	1	20	6
0	1	4	200969500544	313.761	1	14	6
0	1	4	200969500544	313.761	2	14	6
0	1	3	200969600135	16.463	1	7	6
21	1	3	200969600142	16.463	1	7	6
24	1	3	200969600142	16.463	1	7	6
0	1	3	200969600161	19.337	1	1	6
0	1	3	200969600176	17.883	1	11	6
0	1	2	200969600205	20.242	1	26	6
21	1	3	200969600217	16.463	1	7	6
22	1	3	200969600255	17.238	1	4	6
0	1	3	200969600264	20.242	1	26	6
99	1	3	200969600265	20.242	1	26	6
99	1	4	200969600283	311.22	1	20	6
99	1	3	200969600285	14.82	1	20	6
99	1	3	200969600334	23.242	1	14	6
0	1	2	200969600337	11.621	1	14	6
21	1	3	200969600343	17.883	1	11	6
0	1	3	200969600368	14.82	1	20	6
7	1	3	200969600401	20.242	1	26	6
8	1	3	200969600401	20.242	1	26	6
21	1	3	200969600445	17.883	1	11	6
22	1	3	200969600445	17.883	1	11	6
21	1	3	200986106021	20.242	1	26	6
0	1	3	200986106179	16.463	1	7	6
0	1	3	200986106194	20.242	1	26	6
0	1	3	200986106194	20.242	2	26	6
0	1	4	200986106225	311.22	1	20	6
0	3	3	200988011802	18.158	1	1	27
0	3	3	200988011921	18.158	1	1	27
27	3	3	200988011955	18.158	1	1	27
27	3	3	200988012145	18.158	1	2	27
99	3	3	200988012198	18.158	1	3	27
22	3	3	200988012337	18.158	1	2	27
22	3	3	200988012350	18.158	1	2	27
0	3	3	200988012660	18.158	1	2	27
22	3	3	200988012766	18.158	1	1	27
0	3	3	200988012870	18.158	1	1	27
0	3	3	200988012870	18.158	2	1	27
0	3	3	200988012870	18.158	3	1	27
0	3	3	200988013302	18.158	1	1	27
98	3	3	200988013706	18.158	1	1	27
0	3	3	200988014376	18.158	1	1	27
0	3	3	200988014443	18.158	1	1	27
29	3	3	200988014545	18.158	1	1	27
0	3	3	200988015026	18.158	1	1	27
0	3	3	200988015048	18.158	1	1	27
0	3	3	200988015078	18.158	1	1	27
0	3	3	200988015334	18.158	1	1	27
0	3	1	200988015341	9.079	1	3	27
29	3	5	200988015460	63.553	1	2	27
29	3	5	200988015460	63.553	2	2	27
0	3	3	200988015567	18.158	1	2	27
98	3	3	200988015590	18.158	1	2	27
29	3	3	200988015739	18.158	1	2	27
0	3	3	200988015752	18.158	1	2	27
0	3	3	200988015905	18.158	1	2	27
0	3	3	200988015952	18.158	1	1	27
0	3	3	200988015963	18.158	1	1	27
98	3	3	200988015972	18.158	1	1	27
22	3	3	200988016140	18.158	1	1	27
22	3	3	200988016337	18.158	1	2	27
27	3	3	200988016355	18.158	1	2	27
7	3	3	200988016364	18.158	1	2	27
0	3	3	200988016385	18.158	1	2	27
7	3	3	200988016445	18.158	1	2	27
7	3	3	200988016491	18.158	1	2	27
22	3	3	200988016748	18.158	1	1	27
21	3	3	200988016789	18.158	1	1	27
22	3	3	200988016789	18.158	1	1	27
0	3	3	200988016955	18.158	1	1	27
0	3	6	200988016976	136.185	1	1	27
29	3	3	200988017126	18.158	1	2	27
7	3	3	200988017136	18.158	1	2	27
0	3	3	200988017287	18.158	1	2	27
21	3	3	200988017416	18.158	1	2	27
98	3	3	200988017520	18.158	1	1	27
7	3	3	200988017536	18.158	1	1	27
0	3	3	200988017647	18.158	1	1	27
0	3	3	200988017827	18.158	1	2	27
7	3	3	200988017855	18.158	1	2	27
7	3	3	200988018268	18.158	1	1	27
7	3	3	200988018300	18.158	1	1	27
0	3	3	200988018348	18.158	1	1	27
27	3	3	200988018381	18.158	1	1	27
7	3	3	200988018505	18.158	1	1	27
22	3	3	200988018521	18.158	1	1	27
0	3	3	200988018573	18.158	1	1	27
7	3	3	200988018905	18.158	1	1	27
0	3	3	200988019033	18.158	1	1	27
0	3	3	200988019037	18.158	1	1	27
7	3	2	200988019108	9.079	1	1	27
0	3	2	200988019157	9.079	1	1	27
7	3	3	200988019162	18.158	1	1	27
10	3	3	200988019162	18.158	1	1	27
98	3	3	200988019181	18.158	1	1	27
22	3	3	200988019330	18.158	1	2	27
0	3	3	200988019360	18.158	1	2	27
98	3	3	200988019543	18.158	1	1	27
0	3	3	200988019551	18.158	1	1	27
0	3	3	200988019604	18.158	1	1	27
1	3	2	200988019624	9.079	1	1	27
0	3	3	200988019625	18.158	1	1	27
7	3	3	200988019649	18.158	1	1	27
22	3	6	200988020201	136.185	1	2	27
22	3	3	200988020450	18.158	1	2	27
0	3	3	200988020665	18.158	1	1	27
21	3	3	200988020745	18.158	1	1	27
0	3	3	200988020803	18.158	1	1	27
7	3	3	200988020841	18.158	1	1	27
22	3	3	200988020882	18.158	1	1	27
0	3	3	200988020987	18.158	1	1	27
99	3	3	200988021275	18.158	1	2	27
22	3	3	200988021303	18.158	1	2	27
22	3	3	200988021344	18.158	1	2	27
22	3	3	200988021406	18.158	1	2	27
99	3	3	200988021467	18.158	1	1	27
7	3	3	200988021490	18.158	1	1	27
0	3	3	200988021596	18.158	1	1	27
22	3	3	200988021730	18.158	1	1	27
0	3	3	200988022047	18.158	1	1	27
0	3	3	200988022047	18.158	2	1	27
0	3	3	200988022098	18.158	1	1	27
98	3	3	200988022171	18.158	1	1	27
0	3	2	200988022449	9.079	1	4	27
0	3	3	200988022485	18.158	1	2	27
22	3	3	200988022583	18.158	1	2	27
28	3	3	200988022728	18.158	1	2	27
21	1	3	200993537580	18.566	1	2	21
0	1	3	200993537639	18.566	1	3	21
5	1	3	200993537831	18.566	1	4	21
7	1	3	200993537831	18.566	1	4	21
0	1	4	200993538030	293.311	1	40	21
0	1	3	200993538284	18.566	1	2	21
98	1	3	200993539154	18.566	1	2	21
0	1	3	200993539219	18.566	1	3	21
2	1	3	200993539509	18.566	1	2	21
3	1	3	200993539509	18.566	1	2	21
7	1	3	200993539509	18.566	1	2	21
8	1	3	200993539509	18.566	1	2	21
1	1	3	200993539673	18.566	1	4	21
2	1	3	200993539673	18.566	1	4	21
10	1	1	200993540412	2.321	1	3	21
0	2	4	200993680744	311.852	1	4	29
0	2	4	200993680831	307.622	1	3	31
0	2	3	200993681093	61.524	1	3	31
21	2	3	200993681106	61.524	1	3	31
22	2	3	200993681106	61.524	1	3	31
21	2	3	200993681115	61.524	1	3	31
22	2	3	200993681115	61.524	1	3	31
22	2	3	200993681160	43.973	1	5	29
7	2	3	200993681315	61.524	1	3	31
10	2	3	200993681315	61.524	1	3	31
0	2	3	200993681483	61.524	1	3	31
7	2	3	200993681622	61.524	1	3	31
7	2	3	200993681625	61.524	1	3	31
7	2	3	200993681643	61.524	1	3	31
25	2	4	200993681757	364.819	1	10	29
21	2	3	200993681875	61.524	1	3	31
0	2	4	200993681908	364.819	1	10	29
0	2	4	200993681908	364.819	2	10	29
5	2	3	200993682037	61.524	1	3	31
7	2	3	200993682037	61.524	1	3	31
21	2	4	200993682096	364.819	1	10	29
22	2	4	200993682096	364.819	1	10	29
22	2	3	200993682161	43.973	1	5	29
22	2	3	200993682185	43.973	1	5	29
0	2	3	200993682204	61.524	1	3	31
0	2	3	200993682206	61.524	1	3	31
0	2	5	200993682210	61.524	1	3	31
0	2	5	200993682210	61.524	2	3	31
22	2	3	200993682225	61.524	1	3	31
22	2	3	200993682225	61.524	2	3	31
21	2	3	200993682233	61.524	1	3	31
21	2	3	200993682238	61.524	1	3	31
0	2	4	200993682282	307.814	1	5	29
0	2	4	200993682282	307.814	2	5	29
0	2	4	200993682282	307.814	3	5	29
5	2	3	200993682333	121.606	1	10	29
7	2	3	200993682333	121.606	1	10	29
7	2	3	200993682338	121.606	1	10	29
0	2	3	200993682357	121.606	1	10	29
0	2	3	200993682357	121.606	2	10	29
27	2	3	200993682410	61.524	1	2	31
5	2	3	200993682517	121.606	1	10	29
